compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
RUGBY MFG. CO.,Rugby Truck Bodies & Equipment,515 1st St. N.E.,Rugby,ND,58368,7017765722,90,Truck hoists & dump truck bodies,Linda Sattler,F,,Cont.,Doug Hauck,M,,"V-P., Sales",7017766235,,www.rugbymfg.com,rugbysales@tbei.com,,,,,1969,I,I,-,"158,875",N,Jeff Duchscher,M,,GM,Sara Radomski,F,Q,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,"Truck Bodies & Equipment International, Inc.",Lake Crystal,MN,5077262728,HO0020,No,3536,3713,180623,2020NDMR,NDMR,1997,3, ,AABB,,52182 Ember Rd.,56055
"BROKERAGE PRINTING, INC.",,111 Main Ave. W.,West Fargo,ND,58078,7012810036,4,Commercial printing,Craig Hakanson,M,,"Pres., MIS Mgr.",Carol Hakanson,F,,V-P.,7012810984,,,bp-inc@msn.com,,,,,1985,L,S,"$500,000-$1Mil","4,000",N,Jeff Hakanson,M,Q,"Opers., Plt. & Pur. Mgr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR0440,No,2759,,180664,2020NDMR,NDMR,1997,9, ,AABB,,,
"FARGO TRUSS SYSTEMS, INC.",,1208 Main Ave. W.,West Fargo,ND,58078,7012810871,80,Roof trusses,Tim Wolf,M,Q,Plt. Mgr. & Pur. Agt.,,,,,7012811789,,www.fargotruss.com,info@fargotruss.com,,,,,1985,N,I,$5Mil-$10Mil,"45,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO0330,No,2439,,180665,2020NDMR,NDMR,1997,3, ,AABB,,,
HEBRON BRICK CO.,,"1000 Washington Ave. E., P.O. Box S",Hebron,ND,58638,7018784428,55,Face & common brick,Pete Polansky,M,Q,"V-P., Prodn. & GM",,,,,7018784524,,www.hebronbrick.com,service@hebronbrick.com,,,,,1904,N,I,-,"100,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Brick Supply Co.,Fargo,ND,7012322467,BR0400,No,3251,,180669,2020NDMR,NDMR,1997,3, ,AABB,,2300 Main Ave.,58103
F & S MANUFACTURING,,1102 Center St.,West Fargo,ND,58078,7012811729,20,"Agricultural, lawn & garden, ATV & UTV sprayers, commercial hose reels & poly storage tanks",John Nelson,M,Q,Comp.,Bryan Gefroh,M,,GM,7012811412,8003332314,www.fsmfg.com,fsmfg@fsmfg.com,,,,,1990,N,L,$5Mil,"14,000",N,Randy Anderson,M,,Sales Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SP0560,No,3523,3524,180675,2020NDMR,NDMR,1997,5, ,AABB,,,
"EAGLE RIGID SPANS, INC.",,3115 E. Broadway Ave.,Bismarck,ND,58501,7012241877,18,Pre-engineered wood buildings,Bruce Meidinger,M,,Pres.,Sherry Meidinger,F,Q,"Secy-Treas., Fin. & MIS Mgr.",7012241973,8002797726,www.eaglerigidspan.com,eagle@eaglerigidspan.com,,,,,1989,N,I,$3Mil,"13,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0295,No,2452,,180684,2020NDMR,NDMR,1997,5, ,AABB,,,
"GOLD LABEL FEEDS, INC.",,2119 E. Broadway Ave.,Bismarck,ND,58501,7012588290,3,Liquid livestock feed & pet foods,Marlen Coleman,M,,Pres.,Scott Coleman,M,,GM,7012583860,8005924360,,,,,,,1976,R,S,-,"10,800",N,Jacklynne Kyline,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FE0040,No,2048,,180717,2020NDMR,NDMR,1997,9,V,AABB,,,
K & J JEWELRY REPAIR,,"1521 24th Ave. S., Bldg. A-2",Grand Forks,ND,58201,7017466678,5,"Precious metal & gem jewelry, laser welding & repair",Hilary H. Klinicke,F,Q,Ptnr.,Jim Klinicke,M,,Ptnr.,7017751099,,,kandjmfg@gmail.com,,,,,1983,R,1,"under $500,000","1,700",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JE0080,No,3911,3915,181007,2020NDMR,NDMR,1997,9, ,AABB,8002306678,,
"J & L SPORTS, INC.",,2202 Main Ave. E.,West Fargo,ND,58078,7012810400,12,"Men's, women's & children's sportswear",Jeff Grieger,M,Q,Pres.,Carys Grieger,F,,Off. Mgr.,7012823217,,,,,,,,1985,L,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SP0503,No,2329,2339,181010,2020NDMR,NDMR,1997,5,V,AABB,,,
"HARRISTON INDUSTRIES, INC.",,"500 Ordway Ave., P.O. Box 378",Minto,ND,58261,7012483286,32,"Agricultural, outdoor & potato power equipment",Dexter Sitzer,M,,GM,Kevin Dusec,M,,Plt. Mgr.,7012483070,8004378205,www.harriston-mayo.com,info@harriston-mayo.com,,,,,1973,I,I,-,"40,000",N,Jody Sorum,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0280,No,3523,,181013,2020NDMR,NDMR,1997,4, ,AABB,,,
"MCCODY CONCRETE PRODUCTS, INC.",,14021 Highway 2 W.,Williston,ND,58801,7015725300,85,Ready-mixed concrete,Denise Horab,F,,Ptnr.,Bob Horab,M,,Ptnr.,7017749883,8007758318,www.mccody.com,sales@mccody.com,P.O. Box 4005,Williston,ND,58802,1976,L,I,$50Mil-$100Mil,"5,000",N,Rachael Koller,F,Q,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1360,No,3273,,181015,2020NDMR,NDMR,1997,3, ,AABB,,,
"MCCODY CONCRETE PRODUCTS, INC.",,3402 Front St. W.,Williston,ND,58801,7015725300,12,Ready-mixed concrete,Bob Horab,M,,Ptnr.,Denice Horab,F,,Ptnr.,7015727619,,www.mccody.com,fromthedirtup@mccody.com,P.O. Box 4005,Williston,ND,58802,1973,L,I,"$500,000-$1Mil",,N,Micki Horab,F,Q,GM,Mark Watson,M,,Foreman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1360,No,3273,,181016,2020NDMR,NDMR,1997,5, ,AABB,7015727617,,
"INDIGO SIGNWORKS, INC.",,629 20th Ave. S.E.,Minot,ND,58701,7018520331,30,"ADA compliance & interior, monument, neon, digital, pylon & pole signs, banners, lobby boards & posters, wall cabinets, trade show displays, vehicle, window & building graphics, channel letters & awnings",Wayne Munson,M,Q,GM,,,,,7018522261,8004372058,www.indigosignworks.com,minot@indigosignworks.com,,,,,1901,N,I,"$500,000-$1Mil","35,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indigo Signworks, Inc.",Fargo,ND,7012979696,SI0120,No,3993,2431,181017,2020NDMR,NDMR,1997,4,S,AAN1,,1622 Main Ave.,58103
ADM CANOLA PROCESSING,,1388 State Highway 97,Velva,ND,58790,7013382075,62,Canola oils & meal processing,Kyle Bahl,M,Q,Plt. Mgr.,Eric Mack,M,,Manager,7013382077,8005488613,www.adm.com,info@adm.com,,,,,1983,I,C,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archer Daniels Midland Co.,Chicago,IL,3126348100,OI0360,No,2076,,181025,2020NDMR,NDMR,1997,3, ,AABB,7013382491,"77 W. Wacker Dr., Ste. 4600",60601
WICK COMMUNICATIONS CO.,,14 4th St. W.,Williston,ND,58801,7015722165,20,Newspaper publishing,Ken Harty,M,,Publisher,Jamie Kelly,F,,Mng. Editor,7015729563,8009502165,www.willistonherald.com,editor@willistonherald.com,P.O. Box 1447,Williston,ND,58802,1899,R,I,"$500,000-$1Mil",,N,Kathy Evenson,F,,Circ. Mgr.,Michelle Yelverton,F,Q,Adv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,Wick Communications Co.,Sierra Vista,AZ,5204580200,NE0100,No,2711,,181046,2020NDMR,NDMR,1997,5, ,AABB,,"333 W. Wilcox Dr., Ste. 302",85635
"WEDGCOR, INC.",,"700 13th Ave. S.E., P.O. Box 110",Jamestown,ND,58401,7012527380,50,Pre-engineered steel buildings,Doug Hicks,M,,Chief Draftsman,Keith Grindheim,M,Q,Shpg. Scheduler,7012521988,,www.sunwardsteel.com,wedgcor@wedgcor.com,,,,,1972,I,S,$25Mil-$100Mil,"600,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunward Corp.,Denver,CO,3037584141,BU0320,Yes,3448,,181054,2020NDMR,NDMR,1997,1, ,AABB,,6800 E. Hampden Ave.,80224
DISPLAY INDUSTRIES,,1118 N. 5th St.,Grand Forks,ND,58203,7017723131,2,"Vinyl, neon & metal signs",James G. Anderson,M,Q,Owner,,,,,7017757399,8005203138,,jim3displayind@gmail.com,,,,,1964,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI0120,No,3993,,181090,2020NDMR,NDMR,1997,9, ,AABB,,,
"SHEYENNE FORMING, INC.",,1100 Center St.,West Fargo,ND,58078,7012828711,5,Metal fabrication,Tim Nygaard,M,Q,"Pres., Fin. & R & D Mgr.",Carmen Johnson,F,,Cont.,7012812973,,,,,,,,1981,L,I,-,"14,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0640,No,3499,,181100,2020NDMR,NDMR,1997,9, ,AABB,,,
"A B U TRAILERS, INC.",,606 Miller St.,Dwight,ND,58075,7016429771,50,Flatbed trailers,Timothy D. Barth,M,,"Pres., CFO",Becky Barth,F,Q,"Hum. Res., IT & Off. Mgr.",7016429811,,www.abutrailers.com,tim@abutrailers.com,,,,,1994,R,I,$11Mil-$25Mil,"34,224",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR0187,No,3715,,181133,2020NDMR,NDMR,1997,3, ,AABB,,,
"AGGREGATE CONSTRUCTION, INC.",,4100 Highway 52 S.,Minot,ND,58701,7018522343,12,Crushed stone & rock aggregates,Robert Cogdill,M,,Pres.,Terry Sanders,M,,GM & Sales Mgr.,7018396263,,,aggregate@srt.com,,,,,1983,R,I,-,"40,000",N,Brad Harju,M,Q,Payroll & Hum. Res. Mgr,Rick Olson,M,,Parts Mgr.,Tim Meckle,M,,Supervisor,Monte Helland,M,,Mechanic,,,,,,,,,,,,,,,,,,,,,ST1880,No,3281,1429,181137,2020NDMR,NDMR,1997,5, ,AABB,,,
AUGUST CABINET SHOP,,43 7th Ave. E.,Dickinson,ND,58601,7012252809,4,Commercial & residential kitchen cabinets,Marvin Zastoupil,M,Q,Owner & CFO,Heidi Zastoupil,F,,"V-P., Secy.",7014835271,,,augustcabinetshop@yahoo.com,,,,,1954,R,1,under $1Mil,"10,500",N,Troy Zastoupil,M,,MIS Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0125,No,2434,,181150,2020NDMR,NDMR,1997,9, ,AABB,,,
"BASIN PRINTERS, INC.",,137 W. Broadway,Williston,ND,58801,7015722990,4,Commercial printing,Gloria Twete,F,Q,Secy-Treas.,,,,,7015720940,,,printers@nccray.net,P.O. Box 1000,Williston,ND,58802,1974,L,I,"under $500,000","10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR0440,No,2759,,181151,2020NDMR,NDMR,1997,9, ,AABB,,,
"CHRONICLE PUBLISHING CO., INC.",,"207 Main St. W., P.O. Box 520",Cavalier,ND,58220,7012658844,4,Newspaper publishing,Tim Schroeder,M,,Pres.,Lynn Schroeder,M,,"V-P., Publisher & Editor",7012658089,,www.cavalierchronicle.com,lynn@cavchronicle.com,,,,,1886,L,I,-,"4,000",N,Delores Kemp,F,Q,Bookkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE0100,No,2711,,181158,2020NDMR,NDMR,1997,9, ,AABB,,,
CHRISTIANSEN CABINETS & REMODELING,,"703 Arnold Ave., P.O. Box 323",Portland,ND,58274,7017864106,1,Wooden cabinets & furniture,John Christiansen,M,Q,Pres.,,,,,,,,,,,,,1985,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0326,No,2434,2511,181160,2020NDMR,NDMR,1997,9, ,AABB,,,
CENTRAL DAKOTA ENTERPRISES,,"3rd St., P.O. Box 26",Martin,ND,58758,7016932255,3,Steel fabrication,Ed Coombs,M,,Pres.,David Bender,M,Q,"Plt. Opers., Sales & Mktg. Mgr.",7016932286,,,,,,,,1973,L,I,"under $500,000","14,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1200,No,3312,,181163,2020NDMR,NDMR,1997,9,R,A1,,,
"BUTCHER BLOCK, INC.",,421 S. 3rd St.,Oakes,ND,58474,7017422713,4,Meat processing,Ron Mahoney,M,Q,Owner & GM,,,,,7017423158,8887423158,,butchblk@drtel.net,,,,,1986,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0123,No,2011,,181168,2020NDMR,NDMR,1997,9, ,AABB,7017423158,,
BROADWAY PRINTING CO.,,2802 S. Broadway,Minot,ND,58701,7018522148,3,Commercial printing,Diane Schall,F,,Owner,Lori Jones,F,Q,Off. Mgr.,7018524222,,,bdwyprint@srt.com,P.O. Box 645,Minot,ND,58702,1974,R,1,"under $500,000","2,400",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR0440,No,2759,,181172,2020NDMR,NDMR,1997,9, ,AABB,,,
"CAL-DAK CABINETS, INC.",,2410 30th Ave. N.W.,Minot,ND,58703,7018382901,11,"Commercial & residential wooden, plastic & laminate cabinets & case goods",Darwin Maasjo,M,,Pres.,Gary Price,M,,V-P.,7018383738,,www.caldak.com,caldak@caldak.com,,,,,1975,L,S,$1.2Mil,"20,600",N,Melissa Maasjo,F,,Treas.,Greg Zeece,M,,Proj. Mgr.,Melody Sundbakken,F,Q,Proj. Coord.,,,,,,,,,,,,,,,,,,,,,,,,,CA0060,No,2431,2541,181173,2020NDMR,NDMR,1997,5, ,AABB,,,
"TELPRO, INC.(R)",,7251 S. 42nd St.,Grand Forks,ND,58201,7017750551,35,"Custom metal fabrication & proprietary steel fabricated overhead access & material lifting & handling equipment, including drywall & cabinet lifts, material handling carts & door handlers & overhead drilling into concrete",Larry Young,M,,"V-P., Mfg.",Dana Young,M,Q,"V-P., Mktg.",7017750629,,www.telproinc.com,telpromktg@telproinc.com,,,,,1970,I,S,-,"100,000",N,Seth Borsvold,M,,Cust. Serv. Coord.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0640,No,3537,3536,181175,2020NDMR,NDMR,1997,4, ,AABB,,,
CENTER MACHINE SHOP,,"303 Jennings Ave. S.W., P.O. Box 285",Center,ND,58530,7017948765,9,Rebuilt farm & mining equipment,Rick Henke,M,,Ptnr.,Melissa Wahlman,F,Q,Off. Mgr.,7017948820,,,ctrm1@west.riv.com,,,,,1984,L,2,"under $500,000","5,000",N,Keith Reuther,M,,Welder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0280,Yes,3523,3532,181182,2020NDMR,NDMR,1997,1, ,AABB,,,
AGGREGATE INDUSTRIES - NORTH CENTRAL REGION,,2213 15th St. N.,Wahpeton,ND,58075,7016423371,3,Ready-mixed concrete,Craig Johanson,M,Q,Shop Mgr.,,,,,7016421640,,www.lafargeholcim.us,info@lafargeholcim.com,P.O. Box 815,Wahpeton,ND,58074,1978,L,C,-,"1,600",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aggregate Industries - North Central Region,Eagan,MN,6516830600,CO1360,No,3273,,181188,2020NDMR,NDMR,1997,9,,,,"2815 Dodd Rd., Ste. 101",55121
DAVE'S SADDLE SHOP,,1568 2nd St. W.,Dickinson,ND,58601,7012258058,1,Leather saddles,Dave Urlacher,M,Q,Owner,,,,,,,,,,,,,1983,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SA0020,No,3199,,181194,2020NDMR,NDMR,1997,9, ,AABB,,,
DAKOTA WATER SYSTEMS,,"708 23rd Ave. S.W., County Road 22 & Highway 83",Washburn,ND,58577,7014628428,2,Water purification systems,Dennis R. Kost,M,,Pres.,Betty Kost,F,Q,GM,,,,,,,,,1986,I,,"under $500,000",,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA0579,No,3589,,181196,2020NDMR,NDMR,1997,9,U,A1,,,
"PLASTICS PLUS, INC.",,2021 Lovett Ave.,Bismarck,ND,58504,7012232115,5,"Custom sign & brochure holders, risers, donation boxes & display cubes, including CNC routing, bending, gluing & welding",Cindy Heier,F,,Owner,Russ Heier,M,Q,GM,7012230962,8778585751,www.plasticsplus.net,plasticsplus@midconetwork.com,,,,,1998,N,I,"$500,000-$1Mil","5,000",Y,Brian Madsen,M,,Prodn. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL0800,No,3089,3599,181198,2020NDMR,NDMR,1997,9, ,AABB,,,
"DAKOTA PACKING CO., INC.",,221 Highway 12 E.,Hettinger,ND,58639,7015672422,4,Sausage processing & packing,Edward Verhulst,M,Q,Pres.,,,,,,,,,,,,,1975,L,I,-,"11,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SA0440,No,2013,,181199,2020NDMR,NDMR,1997,9, ,AABB,,,
DAKOTA BELT & MOCCASIN CO.,,"1009 17th St. S.W., P.O. Box 1754",Jamestown,ND,58402,7012523810,5,"Leather belts, moccasins & hats",Tom Mueller,M,,"Owner, Pres., Fin. & R & D Mgr.",Joyce Mueller,F,Q,Off. Mgr.,7012526607,,,dakotabelt@gmail.com,,,,,1984,R,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0520,No,2387,3144,181202,2020NDMR,NDMR,1997,9, ,AABB,,,
"GATEHOUSE MEDIA NORTH DAKOTA HOLDINGS, INC.",,"516 4th St. N.E., P.O. Box 1200",Devils Lake,ND,58301,7016622127,30,Newspaper publishing,Reed Anderson,M,,Publisher & GM,Joe Good,M,,MIS & IT Mgr.,7016623115,,www.devilslakejournal.com,advertising@devilslakejournal.com,,,,,1880,L,C,-,,N,Krista Wold,F,,Hum. Res. Mgr.,Patty Schwab,F,Q,Classified Rep.,,,,,,,,,,,,,,,,,,,,,,,,,"GateHouse Media, LLC",Pittsford,NY,5855980030,NE0100,No,2711,,181203,2020NDMR,NDMR,1997,4, ,AABB,,"175 Sully's Trl., 3rd Fl.",14534
"DESIGNER TOPS, INC.",,"3551 4th Ave. S., Ste. B",Fargo,ND,58103,7012325593,20,Countertops,Tom Schuman,M,,"Pres., CFO",Michelle Kerbaugh,F,Q,Fin. & Hum. Res. Mgr.,7012939557,8004508068,,,,,,,1990,R,I,-,"14,000",N,Joel Kerbaugh,M,,R & D Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO3671,No,2541,,181209,2020NDMR,NDMR,1997,5, ,AABB,,,
"STRATA CORP., CONCRETE DIV.",,851 Highway 49,Beulah,ND,58523,7018735777,6,Ready-mixed concrete,Dennis Berg,M,,Area GM,Ricky Helm,M,Q,Plt. Mgr.,7018732595,,www.stratacorporation.com,dlconstruction@strata-corp.com,,,,,1993,L,I,-,,N,Tami Malo,F,,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strata Corp.,Grand Forks,ND,7017467491,CO1360,No,3273,,181217,2020NDMR,NDMR,1997,9, ,AABB,,1600 N. 48th St.,58203
"INNOVATIVE OFFICE SOLUTIONS, LLC",,206 4th Ave. N.W.,Mandan,ND,58554,7016635603,7,"Commercial, instant, high-speed & digital color printing, promotional advertising products, graphic design & binding & distributor of office products & new & used office furniture",Lyle Dabbert,M,,"Pres., Div.",Lyn Dee Bowers,F,Q,Br. Mgr.,7016639432,8009523509,www.innovativeos.com,cs@innovativeos.com,,,,,1907,R,I,"$500,000-$1Mil","8,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Innovative Office Solutions, LLC",Burnsville,MN,9528089900,PR0440,No,2759,2789,181221,2020NDMR,NDMR,1997,9, ,AABB,,151 Cliff Rd. E,55337
TUFF-E MFG.,,460 2nd Ave. E.,Carson,ND,58529,7016223626,10,"Metal products, including oil production tanks & hopper grain bins",Peter Reis,M,Q,Owner,Shannon Wangsvick,F,,Off. Mgr.,7016223629,,www.tuffemfg.com,,,,,,2000,R,1,"$500,000-$1Mil","15,000",N,Valerie Reis,F,,Bookkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0900,No,3499,3449,181227,2020NDMR,NDMR,1997,5, ,AABB,,,
"BRANICK INDUSTRIES, INC.",,4245 Main Ave.,Fargo,ND,58103,7012818888,37,"Manufacturer & distributor of handheld & power-driven automotive tools & tire equipment for automotive & tire repair shops, including nitrogen tire inflation generators & systems",Duane Brasch,M,Q,CEO,Tom Bolgrean,M,,Pres.,7012815900,8004374394,www.branick.com,sales@branick.com,P.O. Box 1937,Fargo,ND,58107,1917,I,I,$2.6Mil-$5Mil,"70,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0310,No,3423,3546,181237,2020NDMR,NDMR,1997,4, ,AABB,,,
ARENA WELDING & MFG.,,"109 N. Main St., P.O. Box 127",Pettibone,ND,58475,7012734666,3,Grapple forks & welding job shop,Kayla Leno,F,Q,Co-Pres. & Mng. Member,Tyler Leno,M,,"Co-Pres., Fin. Mgr.",7012734665,,www.arenawelding.com,,,,,,2004,R,2,"under $500,000","1,310",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FE0092,No,3523,3599,181243,2020NDMR,NDMR,1997,9, ,AABB,,,
C J WELDING & TRAILER REPAIR,,10840 41st St. S.W.,Dickinson,ND,58601,7012274482,3,"Farm equipment, rebuilt trailers & hitches & welding job shop",Jerome Kuntz,M,Q,Owner,,,,,7014830024,,,,,,,,1988,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0280,No,3523,3599,181257,2020NDMR,NDMR,1997,9, ,AABB,,,
"K & K CONSTRUCTION, INC.",,"1202 7th Ave. N.E., P.O. Box 679",West Fargo,ND,58078,7012826521,75,Structural steel fabrication,John Kautzman,M,,Pres.,Cody Shoman,M,,V-P.,7012828692,,,,,,,,1975,N,I,$5Mil-$10Mil,"36,500",N,Teri Fremling,F,Q,Cont.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST2300,No,3441,,181311,2020NDMR,NDMR,1997,3, ,AABB,,,
"LASER SYSTEMS, INC.",,901 Westrac Dr. S.W.,Fargo,ND,58103,7012936865,10,Compatible laser toner/ink cartridges,Gary Johnson,M,,"Pres., CFO",Tim Brasgalla,M,,MIS & Serv. Mgr.,7012394410,8007261764,www.wehavetoner.com,info@laser-sys.com,P.O. Box 9157,Fargo,ND,58106,1990,N,I,-,"5,000",N,Stacy Jorgensen,F,,Off. Mgr.,Joe Giuchalla,M,Q,Print Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0151,No,3861,,181314,2020NDMR,NDMR,1997,5, ,AABB,,,
"KERIAN MACHINES, INC.",,"1709 Highway 81 S., P.O. Box 311",Grafton,ND,58237,7013520480,20,Fruit & vegetable grading machinery,John Kerian,M,,Pres.,James Kerian,M,Q,Sales Mgr.,7013523776,,www.kerian.com,sales@kerian.com,,,,,1967,I,I,-,,N,Paul Overby,M,,Engr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0310,No,3523,,181315,2020NDMR,NDMR,1997,5, ,AABB,,,
AMERICAN COLLOID CO.,,9005 129th Ave. S.W.,Scranton,ND,58653,7012758201,20,"Drilling mud additives & flow control agents, animal feed pelletizing & agricultural carriers for agriculture, agronomic & horticulture applications",Joshua Lazzara,M,Q,"GM, Mining & Plt. Mgr.",,,,,7012758229,,www.colloid.com,,,,,,1956,I,C,"$500,000-$1Mil","25,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Minerals Technologies, Inc.",Hoffman Estates,IL,8478511500,DR0484,No,2899,,181318,2020NDMR,NDMR,1997,5, ,AABB,,2870 Forbs Ave.,60192
WIEBER WELL DRILLING,,"134 Wiley Ave. N., P.O. Box 157",Lidgerwood,ND,58053,7015384161,5,Plastic well screens,Jerry Wieber,M,,"Owner, Fin. & R & D Mgr.",Herb Budack,M,Q,MIS Mgr.,7015384161,,,,,,,,1974,N,1,"$500,000-$1Mil","10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0328,No,3089,,181400,2020NDMR,NDMR,1997,9, ,AABB,,,
HOMESTEAD PRINTING CO.,,"323 Main Ave., P.O. Box 29",Napoleon,ND,58561,7017542212,4,Commercial & newspaper printing,Terry Schwartzenberger,M,Q,"Owner, Pres. & CFO",Christine Schwartzenberger,F,,Bookkeeper,7017542212,8004056845,www.centraldakotanews.com,homestead@napoleonnd.com,,,,,1886,L,S,"under $500,000","2,200",N,Sonya Gross,F,,Typesetter,Jessica Wald,F,,Graphic Designer & Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR0440,No,2759,,181423,2020NDMR,NDMR,1997,9, ,AABB,,,
INK SPOT PRINTING,,404 W. 2nd St.,Williston,ND,58801,7015726389,2,Commercial printing,Dave Ludwig,M,Q,Ptnr. & GM,,,,,7015726380,,inkspotnd.com,dave@inkspotnd.com,,,,,2001,R,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR0440,No,2759,,181429,2020NDMR,NDMR,1997,9, ,AABB,,,
"G F TRUSS, INC.",,5101 N. Wash St.,Grand Forks,ND,58203,7017753173,10,"Wood roof & floor trusses, LVL beams & metal framing hangers & accessories",Stuart Johnson,M,Q,"Owner, Pres., CFO & R & D Mgr.",John Shjerve,M,,GM,7017757151,8007487877,www.gftruss.com,stuj1115@yahoo.com,P.O. Box 5514,Grand Forks,ND,58206,1991,R,S,$1Mil-2.5mil,"28,000",Y,Shoni Shjerve,F,,Fin. & MIS Mgr.,Shaun Johnson,M,,IT & Lumber Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR1104,No,2439,3444,181464,2020NDMR,NDMR,1997,5, ,AABB,,,
FOSTER COUNTY INDEPENDENT,,"1191 Main St., P.O. Box 138",Carrington,ND,58421,7016523181,8,Newspaper & commercial printing,Allen Stock,M,,Pres.,Linda Duursa,F,Q,Off. Mgr.,7016523286,,,fosterconews@daktel.com,,,,,1930,L,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR0440,No,2711,2759,181471,2020NDMR,NDMR,1997,9, ,AABB,,,
"SIMONSON BUILDING CO., INC., LANNIE",,4519 43rd St. N.E.,Esmond,ND,58332,7012493445,1,Custom wooden cabinets,Lannie Simonson,M,Q,Pres.,,,,,,,,,,,,,1986,L,I,"$500,000-$1Mil","6,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0326,No,2434,,181480,2020NDMR,NDMR,1997,9, ,AABB,,,
