compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"FLORIDA TOOL & FASTENER, INC.",,12831 Metro Pkwy.,Fort Myers,FL,33966,2397682658,4,"Wholesaler of fasteners, including screws, bolts, nuts, anchors & metric, marine & cabinet fasteners",John Catino,M,Q,Owner,,,,,2397683470,8002823345,www.ftfinc.com,johnc@ftfinc.com,,,,,,,I,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0360,No,5072,,2812068,2020FLZZ,ZZWD,2009,9, ,AABB,,,
FLORIDA SCHOOL BOOK DEPOSITORY,,1125 Ellis Rd. N.,Jacksonville,FL,32254,9047817191,70,Distributor of instructional material for schools,James Bent,M,Q,Owner,,,,,9047813486,,www.ffbd.com,customerservice@fsbd.com,,,,,1917,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BO0665,No,5192,,2812070,2020FLZZ,ZZWD,2009,3, ,AABB,,,
"JOSEPH NATIONAL BUSINESS, INC.",Josnab,"5220 N.W. 72nd Ave., Ste. 27",Miami,FL,33166,3055925956,3,Wholesaler of electronic rectifiers & switches,Anna-Maria Silva,F,,Owner,Milton Silva,M,Q,V-P.,3055925270,,www.josnab.com,info@josnab.com,,,,,1983,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RE0400,No,5065,,2812108,2020FLZZ,ZZWD,2009,8,,,,,
RAULAND FLORIDA,,5247 N.W. 108th Ave.,Fort Lauderdale,FL,33351,9547474456,20,"Distributor of electronic equipment communication products for the healthcare, education & security industries",Gary Ward,M,Q,GM,,,,,9547476632,,www.rauland-fl.com,info@rauland.com,,,,,2002,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauland-Borg Corp. Of Florida,Altamonte Springs,FL,4078306175,CO1115,No,5065,,2812195,2020FLZZ,ZZWD,2009,5, ,AABB,,"620 Douglas Ave., Ste. 1316",32714
PROLOGIX,,7445 Southland Blvd.,Orlando,FL,32811,4078418738,100,Wholesaler of magazines & books,Sandi Chiassoe,F,Q,Off. Mgr.,,,,,4078720378,,www.prologix.ca,info@prologix.ca,,,,,1917,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"News Group, The",,,6046886764,MA1771,No,5192,,2812198,2020FLZZ,ZZWD,2009,1,S,AAN1,,"1067 W. Cordova St., Ste. 1800, Vancouver, British Columbia, V6C 1C7 Canada",
"HUGHES SUPPLY, INC.",,3384 Progress Ave.,Naples,FL,34104,2396430700,4,"Wholesaler of plumbing supplies, including toilets, bathtubs & fittings",Monique Phillips,F,,Br. Mgr.,Daniel Guevara,M,Q,Pur. Agt.,2396434882,,www.hdsupply.com,customercare@hdsupply.com,,,,,1970,R,I,"under $500,000","40,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hajoca Corp.,Lafayette Hill,PA,6106491430,PL1861,No,5074,,2812200,2020FLZZ,ZZWD,2009,9, ,AABB,,2001 Joshua Rd.,19444
ALLIED BUILDING PRODUCTS CORP.,,250 Ring Ave.,Palm Bay,FL,32907,3217680010,16,"Distributor of building materials & supplies, including roofing & drywall",Chris Mitchell,M,,Br. Mgr.,John Garcau,M,,Opers. Mgr.,3219847259,,www.alliedbuilding.com,sales@alliedbuilding.com,,,,,1989,L,C,,,N,Stacy Felty,F,Q,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allied Building Products Corp.,East Rutherford,NJ,2015078400,BU0243,No,5033,5031,2812203,2020FLZZ,ZZWD,2009,5, ,AABB,,15 E. Union Ave.,7073
"ABC SUPPLY CO., INC.",,4625 122nd Ave. N.,Clearwater,FL,33762,7275711728,14,"Wholesaler of building materials, including roofing, vinyl siding & insulation",Chris Muncy,M,,Br. Mgr.,Richard Thomas,M,,Delivery Mgr.,7275711438,,www.abcsupply.com,mgr228@abcsupply.com,,,,,2000,N,I,"$500,000-$1Mil",,N,Wes Martin,M,Q,Whse. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ABC Supply Co., Inc.",Beloit,WI,6083627777,BU0243,No,5033,,2812206,2020FLZZ,ZZWD,2009,5, ,AABB,,1 ABC Pkwy.,53511
NORTHSIDE TIRE CO.,,206 E. 63rd St.,Jacksonville,FL,32208,9047655583,15,Wholesaler of medium-duty truck tires,Larry Lesprance,M,Q,Owner & Pres.,,,,,9047652832,,www.northsidetires.com,northsidetireco@gmail.com,,,,,1970,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TI0420,No,5014,,2812224,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"COASTAL CONSTRUCTION PRODUCTS, INC.",,10501 N.W. 7th Ave.,Miami,FL,33150,3057572121,20,"Distributor of waterproofing, concrete repair, caulking, sealant & fire protection products, including epoxies, chemical grouts, silicones, fire-stopping materials, fire-rated joint systems & smoke barriers",Alex Miranda,M,Q,Br. Mgr.,,,,,3057570527,8002267171,www.coastal-fla.com,info@coastal-fla.com,,,,,1975,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coastal Construction Products, Inc.",Jacksonville,FL,9043987171,WA0780,No,5169,5033,2812227,2020FLZZ,ZZWD,2009,5, ,AABB,,3401 Philips Hwy.,32207
"DAYTONA BEVERAGES, LLC",,2275 Mason Ave.,Daytona Beach,FL,32117,3862744005,140,Distributor of beer,John Ufheil,M,,Ptnr.,Kevin Bowler,M,Q,Ptnr.,3862744009,,www.daytonabud.com,info@daytonabud.com,,,,,1995,L,L,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0300,No,5181,,2812233,2020FLZZ,ZZWD,2009,1, ,AABB,,,
MIAMI FIRE EQUIPMENT,,150 S.W. 27th Ave.,Miami,FL,33135,3056426626,10,Wholesaler of fire extinguishers,Valerie Deville,F,,Owner,Antonio Garcia,M,Q,Sys. Mgr.,3056436312,,www.miamifire.com,contact@miamifire.com,,,,,1950,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0740,No,5099,,2812237,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"ATLANTIC CORAL ENTERPRISE, INC.",Worldwide Wildlife Products,5000 Crescent Technical Ct.,St. Augustine,FL,32086,9047977478,10,"Wholesaler of seashells, shell jewelry & beach supplies, including shell chimes, novelties & chandeliers, alligator heads, shark jaws & alligator & shark tooth necklaces",Paul Dachton,M,,Pres.,Anna Dachton,F,,V-P.,9047977280,8006247984,www.atlanticcoralenterprise.com,atlanticcoral@aol.com,,,,,1971,N,I,,,,Joan Ganion,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SH0370,No,5199,,2812245,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"BLUE SEAS TRADING CO., INC.",,1219 Tradeport Dr.,Orlando,FL,32824,4078510047,11,"Wholesaler of shell souvenirs, including seashells, jewelry, novelty gift items, candles & Christmas ornaments",Menal Sukhadwala,M,,Pres.,Tami Corbett,F,Q,Off. Mgr.,4078510049,8884258373,www.shellshopping.com,info@shellshopping.com,,,,,1994,N,S,-,"12,000",,Pervez Sukhadwala,M,,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SH0370,No,5199,,2812255,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"NUCO2, LLC",,2800 S.E. Market Pl.,Stuart,FL,34997,7722211754,200,Distributor of bulk CO2 for the foodservice & hospitality industries,Joel Miller,M,Q,"Chrm., CEO",Gerald Miller,M,,CFO,7722211690,8004722855,www.nuco2.com,corporate@nuco2.com,P.O. Box 9011,Stuart,FL,34995,1994,N,L,,,,Mike Lyons,M,,"Dir., Facility & Fleet",Kent Hoffman,M,,IT Mgr.,Jeff Gilheney,M,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,GA0405,No,5169,,2812271,2020FLZZ,ZZWD,2009,1, ,AABB,,,
MELROSE SUPPLY & SALES CORP.,Melrose Irrigation Supply,271 E. Oakland Park Blvd.,Fort Lauderdale,FL,33334,9545631303,20,Wholesaler of irrigation supplies,Dominick Pagano,M,Q,Owner,,,,,9545618732,,www.melrosei.com,sales@melrosei.com,,,,,1954,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IR0183,No,5083,,2812274,2020FLZZ,ZZWD,2009,5,,,,,
"STOCK ELECTRONICS, INC.",,6092 Boulevard Of Champions,North Lauderdale,FL,33068,9549789875,5,"Distributor of electronic components, including capacitors & semiconductors",Debbie Widman,F,Q,Pres.,,,,,,,,stockelec1@aol.com,,,,,1987,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0985,No,5065,,2812283,2020FLZZ,ZZWD,2009,9, ,AABB,,,
MARBLE OF THE WORLD,,6001 Powerline Rd.,Fort Lauderdale,FL,33309,9547459700,30,"Distributor of natural stone, including marble, limestone & granite",Charles Urso,M,,Pres.,Sofia Hucaluk,F,Q,Corp. Secy.,9547455043,8005376995,www.marbleoftheworld.com,info@marbleoftheworld.com,,,,,2000,N,I,,"165,000",Y,Leanne Day,F,,Mktg. Mgr.,Susan Urso,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2245,No,5032,,2812284,2020FLZZ,ZZWD,2009,4,S,AAN1,,,
"TREDIT TIRE & WHEEL CO., INC.",,1908 Industrial Park Dr.,Plant City,FL,33566,8137521884,10,"Distributor of tires & wheels for recreational vehicles, cargo, utility, boat, horse & livestock trailers & tires for the manufactured housing industry",Bob Fox,M,,Br. Mgr.,Linda Detty,F,Q,Off. & Opers. Mgr.,8137542989,8886646656,www.tredittire.com,flsales@tredittire.com,,,,,1985,L,I,$6Mil-$10Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tredit Tire & Wheel Co., Inc.",Elkhart,IN,5742930581,TI0420,No,5014,,2812314,2020FLZZ,ZZWD,2009,5, ,AABB,,57941 Charlotte Ave.,46517
"STRATUS PHARMACEUTICALS, INC.",,12379 S.W. 130th St.,Miami,FL,33186,3052546793,17,Distributor of pharmaceuticals,John Bilock,M,Q,Owner,Albert Cabrera,M,,Off. Mgr.,3052546875,,www.stratuspharmaceuticals.com,,,,,,1991,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PH0035,No,5122,,2812315,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"SWISS GROUP LTD., INC.",,"3910 S.W. 5th Ter., Ste. 1007, P.O. Box 144962",Miami,FL,33134,3054448370,20,"Distributor of imported coffee, meat & seafood",Edward Lopez,M,Q,Pres.,,,,,3054411478,,www.antiguagold.com,,,,,,1981,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO0390,No,5149,5147,2812339,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"WEEKI WACHEE STONE YARD, INC.",,7966 Commercial Way,Brooksville,FL,34613,3525963568,10,"Wholesaler of natural stone, including limestone",Bart Citro,M,Q,Pres.,,,,,3525967775,,,bmjsupply@aol.com,,,,,1983,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1884,No,5032,,2812442,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"BANNING LUMBER & MILLWORK, INC.",,12595 Belcher Rd. S.,Largo,FL,33773,7275396455,10,"Distributor of building materials, including windows, doors, cabinets, lumber & hardware",Marc Banning,M,,Pres.,Anthony Dalton,M,Q,IT Mgr.,7275307338,,www.teambanning.com,blminfo@teambanning.com,,,,,1990,L,I,$1Mil-$2.5Mil,"20,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0243,No,5031,5072,2812444,2020FLZZ,ZZWD,2009,5, ,AABB,,,
LIVESAY'S INC.,,456 W. Columbus Dr.,Tampa,FL,33602,8132292715,6,Wholesaler of watchmakers' & jewelers' supplies & tools,"Henry A. Livesay, Sr.",M,,Owner & Pres.,Richard Livesay,M,,Sales Mgr.,8132218016,8004762715,www.livesaysinc.com,info@livesaysinc.com,,,,,1970,N,I,"under $500,000","6,000",N,Eleanor Livesay,F,Q,Area Mgr.,"Henry Livesay, Jr.",M,,Opers. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JE0040,No,5094,5072,2812454,2020FLZZ,ZZWD,2009,9,,,,,
"BLACKS SUPPLY, INC.",,1206 W. Pine St.,Orlando,FL,32805,4074220181,20,Wholesaler of HVAC equipment & supplies,Jason E. Black,M,Q,Pres.,,,,,4074235980,8006540847,www.blackssupply.com,Mutt@blackssupply.com,,,,,1983,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HV0125,No,5075,,2812455,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"AMERICAN HOMEPATIENT, INC.",,8190 Baymeadows Way W.,Jacksonville,FL,32256,9044483899,10,"Distributor of medical equipment & supplies, including oxygen & wheelchairs",Faye Adams,F,Q,Br. Mgr.,,,,,9044488498,,www.ahom.com,,,,,,2000,N,C,"$500,000-$1Mil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"American HomePatient, Inc.",Brentwood,TN,6152218884,ME0318,No,5047,5169,2812462,2020FLZZ,ZZWD,2009,5,,,,"5200 Maryland Way, Ste. 400",37027
"CABINETWARE, INC.",Richelieu,2025 Cattlemen Rd.,Sarasota,FL,34232,9413778000,70,"Distributor of cabinet hardware, latches & casters, including bath, door, closet & shelf hardware, gate & heavy-duty door catches & twin wheel & industrial swivel casters",Simon Tew,M,Q,Manager,,,,,9413775700,8002266300,www.cabinetware.com,sarasota@cabinetware.com,,,,,1980,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA0440,No,5072,,2812466,2020FLZZ,ZZWD,2009,3, ,AABB,,,
"AKITA COPY PRODUCTS, INC.",,5402 Airport Blvd.,Tampa,FL,33634,8138844433,10,Distributor of copiers for businesses & home offices,Mitch Lockler,M,,CEO,Bob Paulick,M,Q,Sales Mgr.,8138888768,,www.akitacopy.com,rsales@akitacopy.com,,,,,1988,R,I,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0025,No,5044,,2812469,2020FLZZ,ZZWD,2009,5, ,AABB,,,
KENT SECURITY,,"1012 Goodlette Rd. N., Ste. 200",Naples,FL,34102,2394309315,78,"Distributor of security products, including CCTV, building access, intrusion detection & alarm systems",Gil Neuman,M,,CEO,Adoni Kokinos,M,,V-P.,2392361885,8002735362,www.kentsecurity.com,info@kentsecurity.com,,,,,1983,L,I,$6Mil-$10Mil,"1,000",N,Delberg Poling,M,Q,Opers. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0277,No,5063,,2812477,2020FLZZ,ZZWD,2009,3,V,AABB,,,
MARINE TRADING POST,,1156 N. Tamiami Trl.,North Fort Myers,FL,33903,2399975777,10,"Distributor of boat equipment, including alternators, starter motors, fiberglass supplies, safety equipment & batteries",Clarence Kellermann,M,Q,Owner,,,,,2399975108,8009975881,www.marinetradingpost.com,info@marinetradingpost.com,,,,,1985,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2273,No,5088,,2812612,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"TRUCKPRO, LLC",,851 Gills Dr.,Orlando,FL,32824,3867631220,20,"Distributor of heavy-duty truck parts & equipment, including wheels, brake components & engine parts",Kevin Brian,M,Q,GM,,,,,3867631299,8888782577,www.truckpro.com,customer.service@truckpro.com,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TruckPro, LLC",Cordova,TN,9012524200,TR0910,No,5013,,2812621,2020FLZZ,ZZWD,2009,5,S,AAN1,,"1900 Charles Bryan Rd., Ste. 100",38016
"PTS AVIATION, INC.",,3461 Enterprise Way,Miramar,FL,33025,3056399700,5,Distributor of aircraft engine parts,Beatriz Garcia,F,,Off. Mgr.,George Mann,M,Q,Manager,3056399522,,www.ptsaviation.com,gmann@pts-aviation.com,,,,,1995,I,I,$2.5Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI0285,No,5088,,2812625,2020FLZZ,ZZWD,2009,9, ,AABB,,,
STEPHENS DISTRIBUTING CO.,,185 Ravenswood Rd.,Fort Lauderdale,FL,33312,9549894350,100,Wholesaler of beer,Todd Stephens,M,Q,Pres.,Mary Stephens,F,,Secy-Treas.,9549815911,,,,,,,,,,I,,,,Yvette DeLawyer,F,,Cont. & Hum. Res. Mgr.,IIan Van Moorhem,M,,IT Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0300,No,5181,,2812663,2020FLZZ,ZZWD,2009,1,R,AAM3,,,
"OMICRON SUPPLIES, LLC",Omicron Granite,7153 S. John Young Pkwy.,Orlando,FL,32809,4075323380,6,Wholesaler of granite & marble,Liz Mutapcic,F,Q,Br. Mgr.,,,,,4075323485,,www.omicrongranite.net,info@omicrongranite.net,,,,,2003,L,I,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omicron Granite & Tile,Pompano Beach,FL,9549422525,GR0200,No,5032,,2812671,2020FLZZ,ZZWD,2009,9,S,AAN1,,3120 N. Andrews Avenue Ext.,33064
VULCAN MATERIALS CO.,,3510 Pendola Point Rd.,Tampa,FL,33619,8132477625,8,"Distributor of crushed limestone, asphalt aggregate & railroad ballast",Hershel Burton,M,,Br. Mgr.,Rick Rice,M,Q,Supervisor,8132474643,,www.vulcanmaterials.com,ir@vmcmail.com,,,,,1993,N,C,,"653,400",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulcan Materials Co., Southern & Gulf Coast Div.",Birmingham,AL,2052983000,AG0005,No,5032,,2812673,2020FLZZ,ZZWD,2009,9, ,AABB,,1200 Urban Center Dr.,35242
"AAA SPECIALTY PRODUCTS OF FLORIDA, INC.",,"2275 Bruner Ln., Ste. 1",Fort Myers,FL,33912,2394814004,25,"Distributor of specialty building materials, including toilet partitions, baby changing stations, hand dryers, paper towel dispensers, soap dispensers, metal shelving & lockers",Chris Steelman,M,,Pres.,Maria Steelman,F,Q,V-P.,2394814009,,www.aaaspecialtyproductsoffl.com,sales@aaaspecialtyproductsoffl.com,,,,,2002,R,I,$1Mil-$2.5Mil,"5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0243,No,5039,5046,2812674,2020FLZZ,ZZWD,2009,4, ,AABB,,,
"PHYCON MEDICAL SCIENCES, INC.",,13325 N. 56th St.,Tampa,FL,33617,8139855818,4,"Distributor of medical equipment & supplies, including ultrasound imaging products",P. C. Klersy,M,,Pres.,James Callum,M,Q,Cont.,8139851571,,phyconmed.com,pck1@phyconmed.com,,,,,2003,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0318,No,5047,,2812689,2020FLZZ,ZZWD,2009,8, ,AABB,,,
EDGE INC. PLUS,,8810 S.W. 8th St.,Fort Lauderdale,FL,33324,9543700099,7,"Wholesaler of cabinet components, including wooden door panels, edging materials, door handles, knobs & pulls",Elliott Schwartz,M,,Pres.,Holland Court,M,Q,Off. Mgr.,9543709555,,www.edgeincplus.com,edgeincplus@bellsouth.net,,,,,1985,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0060,No,5031,5072,2812692,2020FLZZ,ZZWD,2009,8, ,AABB,,,
MAXSELL CORP.,maxarmory,"6601 Lyons Rd., Ste. D-1",Coconut Creek,FL,33073,9545712121,4,"Distributor of military & police blank training revolvers, machine guns, blank caliber ammunition, badges, badge & credential cases, wallets & holders, covert spy pens & cameras, Mace pistol & stun guns",Vico Confino,M,,Pres.,Frank Stokes,M,Q,Opers. Mgr.,9545712101,8773322343,www.maxarmory.com,support@maxsell.com,,,,,1987,I,,over $1Mil,"3,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA1140,No,5199,,2812695,2020FLZZ,ZZWD,2009,9, ,AABB,,,
"JSC SYSTEMS, INC.",,1985 Corporate Sq.,Longwood,FL,32750,4073321985,15,"Distributor of low-voltage communication systems, including fire alarm, security, nurse call & intercom, PA & audio/visual systems",Robert Mitchell,M,,Br. Mgr.,Chris Schwarz,,,Serv. Mgr.,4073320227,,www.jscsystems.net,info@jscsystems.net,,,,,1992,R,I,,,Y,Dea Smith,F,Q,Serv. Coord.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"JSC Systems, Inc.",Jacksonville,FL,9047373511,CO1115,No,5065,,2812696,2020FLZZ,ZZWD,2009,5, ,AABB,,5021 Stepp Ave.,32216
ESSENDANT CO.,,"10801 N.W. 103rd St., Ste. 11",Miami,FL,33178,3057023100,45,"Wholesaler of office equipment & supplies, including furniture, copiers, fax machines, printers, envelopes, calendars, office accessories & janitorial supplies",Alfredo Mantilla,M,Q,GM,,,,,,8007334000,www.essendant.com,discover@essendant.com,,,,,1993,I,C,,"85,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essendant Co.,Deerfield,IL,8476277000,OF0120,No,5021,5044,2812697,2020FLZZ,ZZWD,2009,4,V,AABB,,"1 Parkway North Blvd., Ste. 100",60015
"GLOBAL ORGANIC/SPECIALTY SOURCE, INC.",,6284 McIntosh Rd.,Sarasota,FL,34238,9413586555,125,Wholesaler of certified organic produce & related specialty products to the Southeastern USA region,Mitch Blumenthal,M,,"Pres., CEO",Ronni Blumenthal,F,Q,"V-P., Admn.",9413586551,8779521198,www.globalorganics.ws,sales@globalorganics.ws,,,,,1999,R,1,$34Mil,"85,000",N,Richard Blumenthal,M,,Treas.,Deon Mattheus,M,,Cont.,Skip Townsend,M,,GM,,,,,,,,,,,,,,,,,,,,,,,,,PR1136,No,5148,5149,2812698,2020FLZZ,ZZWD,2009,1, ,AABB,,,
BRANCH; A FAMILY OF FARMS,"Glades Pre-Cooler, Inc.","300 U.S. Highway 27 N., P.O. Box 882",South Bay,FL,33493,5619966500,20,"Distributor of produce, including sweet corn, green beans, leafy greens & celery",Brett Bergmann,M,Q,Pres.,Daniel Herring,M,,Comp.,5619966439,,www.hughbranch.com,info@hughbranch.com,,,,,1958,N,I,-,,N,Paula Fisher,F,,"Dir., Compliance & Safety",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR1136,No,5148,,2812699,2020FLZZ,ZZWD,2009,5, ,AABB,5619961915,,
THOMPSON LIFT TRUCK CO.,,2670 W. Nine Mile Rd.,Pensacola,FL,32534,8504716700,50,"Distributor of material handling equipment, including forklifts, lift trucks, heavy-duty forklifts, reach trucks & order pickers",Art Hardwick,M,Q,GM,Joe Langston,M,,Rental Mgr.,8504710722,,www.thompsontractor.com,customerservice@thompsontractor.com,,,,,2000,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thompson Tractor Co., Inc.",Birmingham,AL,2058418601,MA2480,No,5084,,2812702,2020FLZZ,ZZWD,2009,3, ,AABB,,2401 Pinson Valley Pkwy.,35217
"PROLINE DISTRIBUTORS, INC.",,3720 Interstate Park Rd. N.,West Palm Beach,FL,33404,5618631494,8,"Distributor of pool & spa equipment & supplies, including pool chemicals & spa products",Jim Bingold,M,Q,Br. Mgr.,Wendy Lantieri,F,,Hum. Res. Mgr.,5618421450,8003301494,www.prolinedist.com,riviera_cs@prolinedist.com,,,,,1986,L,I,$6Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Proline Distributors, Inc.",Boca Raton,FL,5612417000,SW0100,No,5091,5169,2812840,2020FLZZ,ZZWD,2009,9, ,AABB,,1191 S. Rogers Cir.,33487
FASTENAL CO.,,502 N. Orange Ave.,Green Cove Springs,FL,32043,9045299311,3,"Wholesaler of fasteners, safety equipment, tools & abrasives",Rick Savidge,M,Q,Store Mgr.,,,,,9045299312,,www.fastenal.com,flgre@stores.fastenal.com,,,,,2003,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastenal Co.,Winona,MN,5074545374,FA0490,No,5072,5084,2812881,2020FLZZ,ZZWD,2009,9, ,AABB,,2001 Theurer Blvd.,55987
"FLORIDA NATURAL STONE, INC.",,20214 U.S. Highway 441,Mount Dora,FL,32757,3523838237,3,"Wholesaler of natural flagstone, veneer stone, landscape boulders & river rock",Jerry Patrick,M,Q,Pres.,,,,,3523833146,,www.floridanaturalstone.com,,P.O. Box 34,Eustis,FL,32727,1988,N,I,,"50,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1884,No,5032,,2812884,2020FLZZ,ZZWD,2009,9, ,AABB,,,
"SEEDWAY, LLC",,3810 Drane Field Rd.,Lakeland,FL,33811,8636484242,10,Distributor of turf & vegetable seed,Wayne Ziedler,M,,Whse. Mgr.,Jeff Hohnstreiger,M,Q,Cust. Serv. Rep.,8636484002,8009527333,www.seedway.com,vegseed@seedway.com,,,,,1960,N,L,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeedWay, LLC",Hall,NY,5855266391,SE0280,No,5191,,2813368,2020FLZZ,ZZWD,2009,5,S,AAN1,,"1734 Railroad Pl., P.O. Box 250",14463
"GENERAL MERCHANDISING & SUPPLY, INC.",General Upholstery,725 W. 20th St.,Hialeah,FL,33010,3058855359,4,"Distributor of furniture pillows & cushions & upholstery & drapery supplies, including cotton batting, thread, nails & adhesives",Jesus Gutierrez,M,Q,Pres.,,,,,3058876809,8002237642,www.generalupholstery.com,,,,,,1981,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CU0135,No,5131,5072,2813844,2020FLZZ,ZZWD,2009,9, ,AABB,3058876322,,
"SUPPLY SOURCE, INC.",,8500 Bay Center Rd.,Jacksonville,FL,32256,9047309966,20,Wholesaler of packaging materials & janitorial supplies,Robert Sturberg,M,,Pres.,Paul Denmik,M,,COO,9047305014,,www.thesupplysource.com,customerservice@thesupplysource.com,,,,,1995,I,I,-,,Y,William Sturberg,M,Q,Hum. Res. Mgr.,Eileen Ineoraeo,F,,Cust. Serv. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA0288,No,5113,5085,2814806,2020FLZZ,ZZWD,2009,5,S,AAN1,,,
"BEAVER BULK, INC.",,140 Palm St. N.E.,Live Oak,FL,32064,3863621185,20,"Wholesaler of building materials, including crushed limestone",Wayne Beaver,M,,Owner,Cidy Ross,F,Q,"Dir., Safety",3863646487,,,,,,,,1997,L,I,,,,Susan Beaver,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0243,No,5032,,2814921,2020FLZZ,ZZWD,2009,5, ,AABB,,,
