compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
STANLEY SUPPLY & SERVICES,,7815 S. 46th St.,Phoenix,AZ,85044,8002255370,100,"Distributor of consumer tool kits, hand tools, power tools, test, measurement & telecommunications equipment",Sue Ann Dunlop,F,,Hum. Res. Mgr.,Eric McDowell,M,Q,E-Bus. Mgr.,8007438141,,www.stanleysupplyservices.com,sales@stanleyworks.com,,,,,1963,N,C,$10Mil-$25Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanley Black & Decker, Inc.",New Britain,CT,8602255111,TO0235,No,5084,5085,358251,2020AZZZ,ZZWD,2000,1, ,AABB,,1000 Stanley Dr.,6053
"REINK TECHNOLOGIES, INC.",Cartridge Technologies,"1920 E. 3rd St., Ste. 8",Tempe,AZ,85281,4808298182,3,Wholesaler of remanufactured toner & inkjet cartridges,Madelyn Shulman,F,,Owner,Jeremy Shulman,M,Q,GM,4808298369,8003542233,www.cartridgetech.com,info@cartridgetech.com,,,,,1987,N,S,"$500,000-$1Mil","3,500",N,Michael Shulman,M,,R & D Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0152,No,5043,,358291,2020AZZZ,ZZWD,2000,8, ,AABB,,,
"FARMER'S BEST INTERNATIONAL, LLC",,3 Via London,Rio Rico,AZ,85648,5202811411,25,"Distributor of fresh fruits & vegetables for grocery stores, restaurants & consumers",Leonardo Tarriba,M,,Opers. Mgr.,Walter Palazuelos,M,,Hum. Res. Mgr.,5202814163,,www.farmersbest.com.mx,syubeta@farmersbest.com.mx,P.O. Box 6328,Nogales,AZ,85628,1989,L,I,"$500,000-$1Mil",,N,Jacob Bonillas,M,Q,Coordinator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR0230,No,5148,,358424,2020AZZZ,ZZWD,2000,4, ,AABB,,,
STAPLES ADVANTAGE,,8602 W. Buckeye,Tolleson,AZ,85353,6234323143,145,Distributor of office & janitorial supplies & furniture,Barbara Cordova,F,,"Sales Mgr., Integrated",Dan Cordova,M,Q,Hum. Res. Mgr.,6234323151,8002281238,www.staplesadvantage.com,info@corporateexpress.com,,,,,1980,I,I,$85Mil,"86,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Staples, Inc.",Framingham,MA,5082535000,OF0040,No,5021,,358542,2020AZZZ,ZZWD,2000,1,S,AAN1,,500 Staples Dr.,1702
"THOMAS PIPE & SUPPLY, LLC",,1429 S. 7th St.,Phoenix,AZ,85034,6022540410,32,"Distributor of commercial & industrial carbon, stainless steel, PVC & copper pipe, valves & fittings for power plants, OEM, MRO, industrial manufacturers, mechanical & construction contractors, commercial builders & municipalities","Don Helmlinger, Jr.",M,Q,Pres.,Tom Manning,M,,"V-P., Opers.",6022567138,8004080410,www.thomaspipe.net,info@thomaspipe.net,P.O. Box 20007,Phoenix,AZ,85036,1983,R,I,$14Mil-$18Mil,"32,000",N,Mark Moore,M,,Sales Mgr.,Mike Lahaie,M,,Pur. Mgr.,Barbara O'Neill,F,,Acctg. Mgr.,Larry Lahaie,M,,Whse. Mgr.,,,,,,,,,,,,,,,,,,,,,PI0600,No,5085,,358574,2020AZZZ,ZZWD,2000,4, ,AABB,,,
"CANYON PIPE & SUPPLY, INC.",,3333 W. Vernon Ave.,Phoenix,AZ,85009,6022696994,40,Distributor of HVAC equipment & supplies,Steve Smith,M,Q,Pur. Mgr.,Bob Leo,M,,IT Mgr.,6022697998,8002747823,www.canyonpipe.com,info@canyonpipe.com,P.O. Box 23340,Phoenix,AZ,85063,1981,,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nicholas Consolidated, Inc.",Surprise,AZ,6235445200,HV0125,No,5075,,358576,2020AZZZ,ZZWD,2000,4,V,AABB,,10779 N. Solar Canyon Way,85379
"H & E EQUIPMENT SERVICES, INC.",,4010 S. 22nd St.,Phoenix,AZ,85040,6022320600,130,"Distributor of new & used construction, earth moving, forestry & material handling equipment, including backhoes, excavators, aerial lifts, cranes, forklifts, hoists & gantries",Paul Phillimore,M,,V-P.,Ken Smerz,M,Q,GM,6022320620,8004283020,www.he-equipment.com,ksmerz@he-equipment.com,,,,,1977,N,L,$40Mil,"40,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H & E Equipment Services, Inc.",Baton Rouge,LA,2252985200,CO1855,No,5082,5084,358719,2020AZZZ,ZZWD,2000,1, ,AABB,,7500 Pecue Ln.,70809
CONTROLS WEST,,3045 N. Norfolk,Mesa,AZ,85215,4808945451,9,Distributor of industrial control equipment & systems,Cyndie Fisher,F,Q,"Acctg., Fin. & Off. Mgr.",Susan Rose,F,,Pur. Agt.,4808946267,,www.controlswest.com,sales@controlswest.com,,,,,1988,R,C,over $6Mil,"4,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2503,No,5084,,420924,2020AZZZ,ZZWD,2001,8, ,AABB,,,
"PHOENIX PUMPS, INC.",,3552 E. Corona Ave.,Phoenix,AZ,85040,6022322994,20,"Distributor of pumps, parts, meters, motors & filters",Donald Vise,M,,Pres.,Brandon Vise,M,,Sales Mgr.,6022322995,8008745576,www.phoenixpumps.com,sales@phoenixpumps.com,,,,,1985,R,I,$5Mil-$10Mil,,N,Jason Vise,M,,Mktg. Mgr.,Suzie Graham,F,Q,Admn. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0240,No,5084,,420945,2020AZZZ,ZZWD,2001,5,,,,,
"ARIZONA FEEDS, INC.",,4743 N. Highway Dr.,Tucson,AZ,85705,5208872202,15,Wholesaler of animal feed,Josh Borwn,M,Q,GM,,,,,5202926448,,www.afcountrystore.com,sales@afcountrystore.com,,,,,1998,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AN0086,No,5191,,462681,2020AZZZ,ZZWD,2002,5, ,AABB,,,
"LA CORTINA DRAPERY SHOP, INC.",,3221 S. Dodge Blvd.,Tucson,AZ,85713,5207454554,4,"Wholesaler of custom draperies, upholstery & custom bedding",Lorenia Lee,F,Q,Pres.,,,,,5207454578,,www.lacortinadrapery.com,lacortinatucson@gmail.com,,,,,1993,N,,"under $500,000","2,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DR0200,No,5023,,462764,2020AZZZ,ZZWD,2002,8, ,AABB,,,
"MCKILLICAN AMERICA, PHOENIX BRANCH",,1401 E. Hadley St.,Phoenix,AZ,85034,6022714608,8,Distributor of hardwood lumber & plywood,Geoff Cee,M,Q,"Sales Mgr., Inside",Fred Lampher,M,,Br. Mgr.,6022531940,,www.mckillican.com,info@mckillican.com,,,,,1987,L,I,-,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McKillican International, Inc.",,,7804533841,LU0320,No,5031,,462815,2020AZZZ,ZZWD,2002,8, ,AABB,,"16420 118 Ave., Edmonton, Alberta, T5V 1C8, Canada",
SUNCOAST POST-TENSION LTD,,4630 S. 33rd St.,Phoenix,AZ,85040,6022686200,25,Distributor of concrete reinforcement materials for buildings & foundations,Perry McArthur,M,Q,GM,,,,,6022686472,,www.suncoast-pt.com,pmcarthur@suncoast-pt.com,,,,,1994,I,I,$10Mil-$25Mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suncoast Post-Tension Ltd.,Houston,TX,2816681840,PO0463,No,5032,5039,462940,2020AZZZ,ZZWD,2002,4,,,,"509 N. Sam Houston Pkwy. E., Ste. 400",77060
SHARP BUSINESS SYSTEMS,,610 W. Alameda,Tempe,AZ,85282,4803039700,50,"Distributor of office equipment, including printers, copiers & fax machines",Dave Underwood,M,,V-P. & GM,Shelby Mosolf,F,Q,Hum. Res. Coord.,4803032565,,www.sharpusa.com,contact@sharpusa.com,,,,,1994,N,C,$5Mil-$10Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp Electronics Corp.,Montvale,NJ,2015298200,OF0023,No,5044,,463175,2020AZZZ,ZZWD,2002,3, ,AABB,,"100 Paragon Dr., Ste. 100",7645
STRADLING'S FINE CABINETRY,,"884 W. Warner Rd., Ste. B-5",Gilbert,AZ,85233,4809641777,10,Distributor of residential & commercial wooden cabinets & architectural millwork,Lonnie Stradling,M,Q,Pres.,Jacob Stradling,M,,Manager,4809645085,,www.stradlingskitchens.com,info@stradlings.com,,,,,1935,L,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0326,No,5031,,463188,2020AZZZ,ZZWD,2002,5, ,AABB,,,
KNOTWORKS,,4357 E. Orchid Ln.,Gilbert,AZ,85296,8017928154,1,"Wholesaler of greeting cards, jewelry, accessories & art production",Barbara Loewenhagen,F,Q,"Owner, Sales & Mktg. Mgr.",,,,,,,www.knotworks.net,barbara@knotworks.net,P.O. Box 1358,Higley,AZ,85236,1995,N,1,"under $500,000","1,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA1220,No,5112,5113,474955,2020AZZZ,ZZWD,2003,8, ,AABB,,,
SOUTHWEST TOOL SERVICES INC.,,"16809 N. 53rd Ave., Ste. 4",Glendale ,AZ,85306,6022785377,7,Wholesaler of hard metal cutting tools,Joe Lykins,M,Q,Owner,Marion Lykins,,,CEO,6022788699,,www.southwesttool.com,jlykins@southwesttool.com,,,,,1981,I,S,$1Mil-$2.5Mil,"3,200",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0340,No,5084,,504954,2020AZZZ,ZZWD,2003,8, ,AABB,,,
"CK BATTERY, INC.","Sta-Brite Electronics, Inc. * AZ Battery Store","560 N. Bullard Ave., Ste. E-50",Goodyear,AZ,85338,6239258577,7,Distributor of batteries,Christopher Roy,M,Q,Pres.,,,,,6239258576,8007103948,www.sta-brite.com,sta-brite@aol.com,,,,,1990,N,S,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA1047,No,5063,,517148,2020AZZZ,ZZWD,2003,8, ,AABB,6238533321,,
BLOOMINGLITES,,2926 E. 21st St.,Tucson,AZ,85716,5208676833,1,"Distributor of hand sculpted steel chandeliers, branch lighting & accessories, including chains, candle covers, canopies & crystal prisms",Alexandra Barclay,F,Q,Owner,,,,,8665042989,8002950559,www.bloominglites.com,lamps@bloominglites.com,,,,,2001,I,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LI0500,No,5063,,544416,2020AZZZ,ZZWD,2008,8, ,AABB,,,
PARKER HANNIFIN CORP.,,7205 E. Hampton Ave.,Mesa,AZ,85209,4808300216,25,"Wholesaler of pneumatic fittings, valves & pipes",Paul Johnson,M,Q,Sales Mgr.,,,,,4808307556,,www.parker.com,info@parker.com,,,,,1976,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parker Hannifin Corp.,Cleveland,OH,2168963000,PN0030,No,5085,,1290883,2020AZZZ,ZZWD,2005,4, ,AABB,,6035 Parkland Blvd.,44124
"SEW ON A ROLL, LLC",,P.O. Box 11845,Chandler,AZ,85248,4804603697,2,Distributor of quilting aids & supplies,Tom Roche,M,,Ptnr.,Pat Roche,F,Q,Pres.,,,www.trianglesonaroll.com,toar@trianglesonaroll.com,,,,,1993,I,I,"under $500,000",,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QU0045,No,5131,,1299430,2020AZZZ,ZZWD,2004,8, ,AABB,,,
RGC CO.,,6205 N. 55th Ave.,Glendale,AZ,85301,6023521522,10,"Wholesaler of hardwood doors & trim, including subcontracting",Earl Robinson,M,,Pres.,Brad Robinson,M,Q,GM,,,rgcinc.net,sales@rgcinc.net,,,,,1994,L,I,,,N,Cindy Robson,F,,Acctg. & Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0256,No,5031,,1299848,2020AZZZ,ZZWD,2004,5, ,AABB,,,
"DW ACQUISITION, INC.",Door Works,16060 N. 81st St.,Scottsdale,AZ,85260,4803671540,21,Wholesaler of doors,Denis Fallon,M,,Owner,Robin Johnson,F,Q,Pur. Mgr.,4806099035,,www.doorworksusa.com,info@doorworksusa.com,,,,,1995,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0256,No,5031,,1299888,2020AZZZ,ZZWD,2004,5,,,4806099036,,
"STAR FISHERIES, INC.",,"2465 S. Industrial Park Ave., Ste. 7",Tempe,AZ,85282,4809210800,40,Wholesaler of packaged fish & shellfish,Russell Matthews,M,Q,GM,,,,,4809213322,8003500782,www.starfisheries.com,star@starfisheries.com,,,,,1994,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Star Fisheries,San Pedro,CA,3108328395,SE0006,No,5146,,1692143,2020AZZZ,ZZWD,2005,4, ,AABB,,"2206 Signal Pl., P.O. Box 1150",90731
"POOL WATER PRODUCTS, INC.",,3340 E. McDowell Rd.,Phoenix,AZ,85008,6022442727,12,Wholesaler of swimming pool equipment & chemicals,Dan Hurley,M,Q,Region Mgr.,Ed Bergwerff,M,,Manager,6022204437,,www.poolwaterproducts.com,pwpnorthphoenix@poolwater.com,,,,,1964,N,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pool Water Products, Inc.",Irvine,CA,9497561666,SW0090,No,5091,5169,1692492,2020AZZZ,ZZWD,2005,5,,,,"17872 Mitchell N., Ste. 250",92614
"APOTHECA, INC.",,1622 N. 16th St.,Phoenix,AZ,85006,6022525244,12,Wholesaler of vitamins,Mitchell Herseth,M,,Pres.,Kyle Masingill,M,Q,Whse. Mgr.,6022584082,8002525244,www.apotheca.com,,,,,,1973,I,I,$1Mil-$2.5Mil,,N,Evan Masingill,M,,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VI0208,No,5122,,1692634,2020AZZZ,ZZWD,2005,5, ,AABB,,,
"COSENTINO USA, INC.",,8207 S. Priest Dr.,Tempe,AZ,85284,4807639400,12,"Wholesaler of marble, tile & natural stone",Tim Rogan,M,Q,GM,,,,,4807639410,,www.silestoneusa.com,marketing@cosentinousa.com,,,,,1985,N,I,,"55,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cosentino USA, Inc.",Miami,FL,7866865060,MA2245,No,5032,,1706660,2020AZZZ,ZZWD,2005,5, ,AABB,,"355 Alhambra Cir., Ste. 1000",33130
"WNC SUPPLY, LLC",,37841 N. 16th St.,Phoenix,AZ,85086,6235944602,5,Distributor of machine shop equipment & office supplies,Patti Augee,F,Q,CEO,,,,,6235943769,,www.wncsupply.com,sales@wncsupply.com,,,,,2004,I,L,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA0210,No,5084,5085,1724336,2020AZZZ,ZZWD,2006,8, ,AABB,,,
PARADISE DISTRIBUTING,,846 E. Tonto St.,Phoenix,AZ,85034,6022545050,8,Wholesaler of pottery equipment & supplies,Michael Fernandez,M,Q,Owner,Thomas Villalba,M,,GM,6022543650,,,,P.O. Box 953,Scottsdale,AZ,85252,1954,N,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO0510,No,5092,,1727123,2020AZZZ,ZZWD,2006,7, ,AABB,,,
BILL'S PUMP SERVICE,,2530 W. Margery Rd.,Willcox,AZ,85643,5203843503,8,Wholesaler of pumps,Carmen Mantaniel,M,,GM,Dolores Rupert,F,Q,Accts. Mgr.,5203842463,,,,P.O. Box 433,Willcox,AZ,85644,1978,L,1,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0240,No,5084,,1728150,2020AZZZ,ZZWD,2006,7, ,AABB,,,
AMERICAN CHARCOAL CO.,,"3104 W. Thomas Rd., Ste. 1005",Phoenix,AZ,85017,6022726880,2,Distributor of barbecue sauce & charcoal,Rudy Gibson,M,Q,Owner,,,,,6022720027,,www.bjproducts.com,orders@bjproducts.com,P.O. Box 5790,Glendale,AZ,85312,1983,L,I,"$500,000-$1Mil","3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA0802,No,5149,5199,1728151,2020AZZZ,ZZWD,2006,8, ,AABB,,,
GRAND CANYON PUMP & SUPPLY,,2747 W. McDowell Rd.,Phoenix,AZ,85009,6022727867,8,"Wholesaler of pumps, motors, controls & accessories",James Sebbens,M,Q,Pres.,Karen Sebbens,F,,V-P.,6022339225,8005267608,www.grandcanyonpump.com,,,,,,1984,R,L,$7.5Mil,"10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0240,No,5084,,1728158,2020AZZZ,ZZWD,2006,8,,,,,
YAVAPAI FLEET & INDUSTRIAL WAREHOUSE,,435 N. Washington Ave.,Prescott,AZ,86301,9284458450,12,Wholesaler of hose couplings & fittings,Rick Shultz,M,Q,GM,,,,,9284458481,8008242855,,,,,,,1975,L,I,$1Mil-$2.5Mil,"15,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HO0420,No,5085,,1728226,2020AZZZ,ZZWD,2006,5, ,AABB,,,
FIRETROL FIRE PUMP CONTROLLERS,"Arizona VFD, Inc.",738 E. Flynn Ln.,Phoenix,AZ,85014,6239318453,5,"Wholesaler of fire pump controllers & related products, including service & repair",Rex Fowler,M,Q,Pres.,,,,,,,,rex@arizonavfd.com,,,,,1980,R,S,,"3,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2526,No,5063,5065,1728230,2020AZZZ,ZZWD,2006,7,V,AABB,,,
QUICK MACHINERY SALES,,"14770 N. 78th Way, Ste. B",Scottsdale,AZ,85260,4804239045,4,Wholesaler of used machinery,Cary Quick,M,Q,Owner,,,,,4804239046,,www.quickmachinerysales.com,sales@quickmachinerysales.com,,,,,1995,I,1,,"7,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA1000,No,5084,,1728232,2020AZZZ,ZZWD,2006,8,V,AABB,,,
TOTAL GRAND RENTAL STATION,,1200 E. Route 66,Flagstaff,AZ,86001,9287742721,4,Wholesaler of sewer cleaning equipment & supplies,Ed Sayles,M,,Store Mgr.,Brenda Grubb,F,Q,Off. Mgr.,9287795668,,www.totalgrandrental.com,info@totalgrandrental.com,,,,,1985,L,I,"under $500,000","2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0356,No,5084,5085,1728234,2020AZZZ,ZZWD,2006,8, ,AABB,,,
YUMA PUMP & DRILLING CO.,,2910 E. 14th St.,Yuma,AZ,85364,9283411446,2,Wholesaler of pumps,Chuck Poorbaugh,M,Q,Owner,,,,,9283411441,,yumapumpanddrilling.com,,P.O. Box 728,Yuma,AZ,85366,1976,L,1,"under $500,000","6,250",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0240,No,5084,,1728237,2020AZZZ,ZZWD,2006,8, ,AABB,,,
ANM EQUIPMENT,Miller Engineering,3801 N. Hwy Dr.,Tucson,AZ,85705,5208882605,20,Wholesaler of pumps,Madonna Bettcher,F,Q,GM,,,,,5208885984,,www.anm-equipment.com,info@anm-equipment.com,,,,,1980,I,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0240,No,5084,,1728241,2020AZZZ,ZZWD,2006,5, ,AABB,,,
"MECHANICAL ROOM, INC.",,201 W. Gibson Ln.,Phoenix,AZ,85003,6029561942,6,Wholesaler of pumps,Victor Rilling,M,,GM,Barbara Vanderwers,F,Q,Bookkeeper,6029564421,8666327666,www.mechanicalroom.com,,,,,,2000,N,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0240,No,5084,,1728243,2020AZZZ,ZZWD,2006,8, ,AABB,,,
ADVANTAGE PACKAGING,,"930 W. Birchwood Ave., Ste. C",Mesa,AZ,85210,4806108033,5,Distributor of strapping equipment,Jerome Myers,M,,Owner,Deannette Johnson,F,Q,Off. Mgr.,4806440392,,,,,,,,1989,N,1,,"15,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST2240,No,5084,5046,1728244,2020AZZZ,ZZWD,2006,7,S,AACC,,,
"CATO WESTERN, INC.",RepTech,"70 W. Windsor St., Ste. 110",Tucson,AZ,85705,5206287919,4,"Wholesaler of industrial gages, thermometers & supplies",Andrew McCain,M,,Pres.,Bob Murphy,M,Q,Opers. Mgr.,5206289926,8008220804,www.cwireptech.com,info@cwireptech.com,,,,,1992,N,S,"$500,000-$1Mil","3,600",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA0020,No,5084,,1728248,2020AZZZ,ZZWD,2006,8, ,AABB,,,
QUALITY TOOLS,,500 E. Brannen Ave.,Flagstaff,AZ,86001,9287731933,1,Distributor of cutting tools & metal working supplies,Claude Lattner,M,Q,Owner,,,,,9287731885,,,,P.O. Box 3436,Flagstaff,AZ,86003,1980,L,1,"under $500,000",800,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0340,No,5084,,1728251,2020AZZZ,ZZWD,2006,7, ,AABB,,,
"BEARING BELT CHAIN CO., INC.",,3525 N. Essco St.,Kingman,AZ,86409,9287573138,4,Wholesaler of bearings,Mike Teigen,M,Q,GM,,,,,9287579765,,,,,,,,1982,I,I,$1Mil-$2.5Mil,"3,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Purvis Industries,Las Vegas,NV,7028764225,BE0020,No,5085,,1728257,2020AZZZ,ZZWD,2006,7, ,AABB,,3360 W. Sunset Rd.,89118
"WESPAC ABRASIVE & SUPPLY, INC.",,"2121 S. Priest Dr., Ste. 118",Tempe,AZ,85282,4809683800,9,Wholesaler of abrasives,Curmello Munoz,M,Q,Pur. Mgr.,,,,,4809684976,,,,,,,,1995,N,I,$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AB0060,No,5085,,1728289,2020AZZZ,ZZWD,2006,7, ,AABB,,,
JOHNSON PLASTICS,"Sign Caster, Inc.","2840 E. Mohawk Ln., Ste. 103",Phoenix,AZ,85050,6022988900,6,Distributor of engraving equipment & supplies,Kyle Hinton,M,,Br. Mgr.,Josel Garcia,M,Q,Cust. Serv. Rep.,6022989051,8008697800,www.johnsonplastics.com,service@johnsonplastics.com,,,,,1990,I,I,,,Y,Janice Cala,F,,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson Plastics, Inc.",Burnsville,MN,9528889507,EN0460,No,5084,5085,1728294,2020AZZZ,ZZWD,2006,8, ,AABB,,"12450 Oliver Ave. S., Ste. 100",55337
"CATALINA COMPONENTS, INC.",,4015 Milky Way,Chandler,AZ,85226,4803770437,5,Wholesaler of rubber products,Richard Bird,M,,GM,Alissa Fergueson,F,Q,Sales Mgr.,4803770436,,www.catalinacomponents.com,info@catalinacomponents.com,,,,,1990,I,I,"under $500,000",,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RU0126,No,5085,,1728295,2020AZZZ,ZZWD,2006,8,S,AAN1,,,
FASTENAL CO.,,2714 Ave. 3 E.,Yuma,AZ,85365,9283144930,3,"Wholesaler of fasteners, safety equipment, tools & abrasives",Alberto Arballo,M,Q,GM,,,,,9283144943,,www.fastenal.com,azyum@stores.fastenal.com,,,,,1967,I,C,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastenal Co.,Winona,MN,5074545374,FA0490,No,5072,5084,1728296,2020AZZZ,ZZWD,2006,8, ,AABB,,2001 Theurer Blvd.,55987
RAINBOW RENTALS,,4717 N. 7th Ave.,Phoenix,AZ,85013,6022741200,6,Wholesaler of construction tools & equipment,Duane Semon,M,,GM,Jessi Farmer,F,,Rental Agt.,6022646891,,,,,,,,1964,L,I,"under $500,000",,N,Cindy Farmer,F,Q,Bookkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1855,No,5082,5084,1728305,2020AZZZ,ZZWD,2006,7, ,AABB,,,
LOFTIN EQUIPMENT CO.,,12 N. 45th Ave.,Phoenix,AZ,85043,6022729466,80,Distributor of diesel engines,John Haney,M,,GM,George Fiordial,M,,Pur. Mgr.,6022727582,8004374376,www.loftinequip.com,,P.O. Box 10376,Phoenix,AZ,85064,1976,N,I,$11Mil-$25Mil,,N,Paula Seeley,F,,Hum. Res. Mgr.,Chris Gillette,M,Q,Parts Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN0280,No,5084,,1728308,2020AZZZ,ZZWD,2006,3, ,AABB,,,
PRECISION OUTDOOR POWER,,2610 E. Grant Rd.,Tucson,AZ,85716,5203276386,9,Wholesaler of lawn & gardening equipment,John Marble,M,Q,"Pres., GM",Diane Holstead,F,,Off. Mgr.,5203263457,,precisionoutdoorpowertucson.com,,,,,,1978,R,I,"$500,000-$1Mil","3,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA1141,No,5083,,1728309,2020AZZZ,ZZWD,2006,8, ,AABB,,,
"APPLIED INDUSTRIAL TECHNOLOGIES, INC.",,"506 N. Grant St., Ste. F",Flagstaff,AZ,86004,9287793676,3,Wholesaler of hydraulic equipment & supplies,Bob Ernst,M,Q,Br. Mgr.,Kate Gannon,F,,Hum. Res. Coord.,9287747766,8664824145,www.applied.com,sc0893@applied.com,,,,,1975,L,C,"$500,000 ","10,000",N,Bob Short,M,,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Applied Industrial Technologies, Inc.",Cleveland,OH,2164264000,HY0120,No,5084,5085,1728310,2020AZZZ,ZZWD,2006,8, ,AABB,,1 Applied Plz.,44115
"WRIGHT TOOL, INC.",,1341 S. Hall,Mesa,AZ,85204,4809264226,3,Wholesaler of carbide cutting tools,Martha Wright,F,,Pres.,Randy Wright,M,Q,V-P. & Sales Mgr.,4809263726,,,r_wright@fastq.com,,,,,1986,L,I,"$500,000-$1Mil",800,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CU0460,No,5084,,1728317,2020AZZZ,ZZWD,2006,7, ,AABB,,,
KAMAN INDUSTRIAL TECHNOLOGIES CORP.,,1045 E. 21st St.,Yuma,AZ,85364,9287824733,4,Wholesaler of power transmission equipment,Skip Peterson,M,Q,GM,,,,,9283434044,,www.kamandirect.com,yump01-kit@kaman.com,,,,,1971,N,C,"$500,000 ",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaman Industrial Technologies Corp.,Bloomfield,CT,8606875000,PO0680,No,5063,,1728319,2020AZZZ,ZZWD,2006,8,S,AAN1,,1 Vision Way,6002
