compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"BRABNER & HOLLON, INC.",,"3053 Cotton St., P.O. Box 7551",Mobile,AL,36607,2514795408,25,Distributor of wooden & metal interior doors,James Hollon,M,,Pres.,Denison Crocker,M,,COO,2514795403,,www.brabnerhollon.com,denison@brabnerhollon.com,,,,,1988,N,I,"$500,000-$1Mil",,N,Leah Draughon,F,Q,Accts. Payable Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0121,No,5031,,1299075,2020ALZZ,ZZWD,2004,4, ,AABB,,,
"MASCO FABRICS, INC.",,202 12th St. S.,Birmingham,AL,35233,2053223476,15,"Distributor of polyurethane foam, fabric, vinyl, leather, carpet, headliner & convertible tops & upholstery supplies for reupholstery/manufacturing of residential & commercial furniture & automotive & marine interiors, tops & covers",Brad Peeler,M,Q,Pres.,,,,,2053223484,8003262726,www.mascofabrics.com,info@mascofabrics.com,P.O. Box 426,Birmingham,AL,35201,1937,N,I,$2.5Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FO0007,No,5199,5131,1299246,2020ALZZ,ZZWD,2004,5, ,AABB,,,
"RUSHING ENTERPRISES, INC.",,"16024 U.S. Highway 431, P.O. Box 220",Headland,AL,36345,3346933318,25,"Distributor of janitorial supplies & equipment, pressure washers & automated truck washing systems",Marty Rushing,M,,"Pres., Opers.",Darrell Martin,M,Q,"V-P., Fleet Cleaning Div.",3346935416,8006548030,www.rushingenterprises.com,sales@rushingenterprises.com,,,,,1974,R,I,,,N,Linda Gulledge,F,,Off. Mgr.,Diane Vann,F,,Bookkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JA0045,No,5087,5169,1299368,2020ALZZ,ZZWD,2004,4, ,AABB,,,
"VENDING CENTER, INC.",,1081 Industrial Blvd.,Bessemer,AL,35022,2054262216,25,"Distributor of new, used & remanufactured vending, restaurant & foodservice equipment & hydraulic lift trailers",William Hutchinson,M,,Pres.,Brian Gilliland,M,,"V-P., Prodn.",2054265656,8003433265,www.thevendingcenter.com,kimberly@thevendingcenter.com,,,,,2001,N,I,$1Mil-$5Mil,,N,Billy Hutchison III,M,,"V-P., Opers.",Kimberly Gilliland,F,Q,"V-P., Cust. Rels.",Bob Suddoth,M,,Sales Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,FO1205,No,5087,5046,1299406,2020ALZZ,ZZWD,2004,4, ,AABB,,,
"TURNIPSEED INTERNATIONAL, INC.",,"7030 Meadow Lark Dr., Ste. H",Birmingham,AL,35242,2059918832,10,Distributor of construction hardware,James Turnipseed,M,,Chrm.,Ben McIntyre,M,Q,Proj. Mgr.,8886070092,8002771327,www.turnipseed.biz,jim@turnipseed.biz,,,,,1994,N,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA0662,No,5072,,1692175,2020ALZZ,ZZWD,2005,5,,,,,
BUFFALO ROCK CO.,,2100 Michigan Ave.,Mobile,AL,36615,2514327534,105,"Distributor of prepackaged sandwiches, salads & desserts for vending machines & industrial catering",John Isbell,M,,GM,Tacaesa Harris,F,Q,Hum. Res. Coord.,2514327837,8004767534,www.buffalorock.com,tharris@buffalorock.com,,,,,1981,L,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffalo Rock Co.,Birmingham,AL,2059423435,SA0391,No,5142,5145,1692198,2020ALZZ,ZZWD,2005,1, ,AABB,,110 Oxmoor Rd.,35209
BAYOU SHRIMP,IOE,"9225 Seafood House Rd., P.O. Box 767",Bayou La Batre,AL,36509,2518244193,5,Distributor of seafood,Wally Gollott,M,Q,Pres.,,,,,2518247687,8008161832,,,,,,,1979,R,L,$12Mil,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"True World Group, LLC",Rockleigh,NJ,2017500024,SE0006,No,5146,,1692203,2020ALZZ,ZZWD,2005,9,V,AABB,,24 Link Dr.,7647
"ALABAMA TOOL & SUPPLY CO., INC.",,"3416 Davey Allison Blvd., P.O. Box 3609",Hueytown,AL,35023,2054910290,18,Distributor of machine tools & abrasives,John Reach III,M,Q,Pres.,Gary Reach,M,,Corp. Secy.,2054910280,8008750278,alabamatool.com,sales@alabamatool.com,,,,,1979,R,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA0340,No,5084,5085,1692307,2020ALZZ,ZZWD,2005,5, ,AABB,,,
LETCO MEDICAL,,1316 Commerce Dr.,Decatur,AL,35601,8002395288,45,"Distributor of fine pharmaceutical ingredients, pharmacy equipment & specialty pharmaceuticals",Gabriel Peluso,M,Q,V-P.,,,,,,,www.letcomedical.com,sales@letcomedical.com,,,,,1983,I,L,-,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harvard Drug Group, LLC, The",Livonia,MI,8008750123,PH0011,No,5122,5084,1692428,2020ALZZ,ZZWD,2005,4, ,AABB,,17177 N. Laurel Park Dr.,48152
ONCOLOGY SUPPLY CO.,,2801 Horace Shepard Dr.,Dothan,AL,36303,3349839578,270,Distributor of pharmaceuticals,Dave Leverette,M,,Pres.,Gary Shaban,M,,"Sr. V-P., Sales",3349842448,8888778430,www.oncologysupply.com,sales@oncologysupply.com,,,,,1978,N,C,,,N,Cole Thurman,M,,"Dir., Bus. Dev.",Angela Lewis,F,Q,Hum. Res. Mgr.,Julie Palmer,F,,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,AmerisourceBergen Corp.,Chesterbrook,PA,6107277000,PH0035,No,5122,,1692429,2020ALZZ,ZZWD,2005,1, ,AABB,,"1300 Morris Dr., Ste. 100",19087
"HEALTHCARE SOLUTIONS, INC.",,"9037 Independence Ave., Ste. B",Daphne,AL,36526,2516268360,9,Distributor of durable medical equipment,Becky Ward,F,Q,Br. Mgr.,,,,,2516217399,8003261096,,,,,,,1980,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0308,No,5047,,1692449,2020ALZZ,ZZWD,2005,9, ,AABB,,,
MEMCO,,"1 Billy Austin Dr. S.E., Ste. 1",Attalla,AL,35954,2563994540,8,"Distributor of paper janitorial, packaging, safety & personal protective supplies, including freezer wear, can liners, gloves, disposable clothing, respirators & cutlery",Drew Horst,M,,Ex. V-P.,Eddie Bray,M,,"V-P., Opers.",2565384069,8667498930,www.memcosafety.com,admin@themiddletongroup.com,,,,,2010,R,I,$1Mil-$2.5Mil,,N,Patti Ohm,F,,Cont.,Larry McGriff,M,Q,"Dir., IT & Mktg.",Joan Kincade,F,,Acctg. Supv.,Jim Bommarito,M,,Web Developer & Data Analyst,,,,,,,,,,,,,,,,,"Middleton Group, The",Hollister,MO,4173346681,PA1208,No,5113,5136,1701656,2020ALZZ,ZZWD,2005,9,V,AACC,2565432587,296 Carlton Rd.,65672
"SCRIPTURE CANDY, INC.",Inspirational Candy,1350 Adamsville Industrial Pkwy.,Birmingham,AL,35224,2057980701,10,Distributor of wrapped candy with scriptural & inspirational packaging,Brian E. Adkins,M,Q,"Ptnr., Founder & CEO",Michael McCarron,M,,Ptnr.,2057980702,8883177333,www.scripturecandy.com,info@scripturecandy.com,,,,,1997,I,I,$1Mil-$2.5Mil,"27,000",N,Erin Busby,F,,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0870,No,5145,,1711928,2020ALZZ,ZZWD,2005,5, ,AABB,,,
VALVE ACCESSORIES & CONTROLS,,200 Jade Pk.,Chelsea,AL,35043,2056780507,6,Wholesaler of valve positioners for the flow control markets,Wayne Fleming,M,,Pres.,Cheryl Snead,F,Q,Hum. Res. & Off. Mgr.,2056780510,,www.vacaccessories.com,info@vacaccessories.com,,,,,2001,N,I,$1Mil-$2.5Mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0140,No,5085,,1719167,2020ALZZ,ZZWD,2006,9, ,AABB,,,
"RICHMOND PEARSON INDUSTRIAL SALES, INC.","RPI Sales, Inc.","2839 Selma Rd., P.O. Box 8",Centreville,AL,35042,2059267180,3,Wholesaler of industrial equipment & supplies,Dickie Pearson,M,Q,Pres.,Evelyn Pearson,F,,Treas.,2059269866,,www.rpisalesinc.com,dickierpi@aol.com,,,,,1981,L,I,"under $500,000","1,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5085,1719209,2020ALZZ,ZZWD,2006,8, ,AABB,,,
TURNER SUPPLY CO.,,5330 Perimeter Pkwy.,Montgomery,AL,36116,3342810009,8,Wholesaler of industrial equipment & supplies,John McCollum,M,Q,GM,Cindy Cook,F,,Opers. Mgr.,3342813358,,www.turnersupply.com,info@turnersupply.com,P.O. Box 1428,Mobile,AL,36633,1905,R,I,$2.6Mil-$5Mil,"8,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turner Supply Co.,Mobile,AL,2514385581,IN0453,No,5084,5085,1719220,2020ALZZ,ZZWD,2006,9, ,AABB,,250 N. Royal St.,36602
"ALABAMA INDUSTRIAL DISTRIBUTORS, INC.",,43 Sherman Dr.,Oxford,AL,36203,2568315711,10,Distributor of industrial equipment & supplies,Doug Crow,M,,GM,Richard Smith,M,,Off. Mgr.,2568319764,8007622360,,richard@alaind.com,,,,,1982,R,I,-,"50,000",N,Matt Johnson,M,,Sales Rep.,Murray Brewer,F,Q,Bookkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5085,1719223,2020ALZZ,ZZWD,2006,5, ,AABB,,,
PHENIX SAW WORKS,,1116 Broad St.,Phenix City,AL,36867,3342972644,7,Wholesaler of industrial equipment & supplies,Faye Isabell,F,Q,GM,Heather Manville ,F,,Off. Mgr.,3342972645,,,,P.O. Box 1186,Phenix City,AL,36868,1956,R,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5085,1719260,2020ALZZ,ZZWD,2006,7,,,7063275671,,
TURNER SUPPLY CO.,,"2500 Joe Davis Industrial Blvd., P.O. Box 277",Thomasville,AL,36784,3346369711,4,Wholesaler of rubber & plastic hose & tubing & industrial supplies,Joe Foster,M,Q,GM,,,,,3346368273,8002899711,www.turnersupply.com,thomasville@turnersupply.com,,,,,1985,L,I,"under $500,000","8,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turner Supply Co.,Mobile,AL,2514385581,HO0360,No,5085,,1719264,2020ALZZ,ZZWD,2006,9, ,AABB,,250 N. Royal St.,36602
"APPLIED INDUSTRIAL TECHNOLOGIES, INC.",,1201 Hutson Dr.,Mobile,AL,36609,2513442551,18,Wholesaler of industrial equipment & supplies,Mark Cotten,M,,GM,Frank Moore,M,,Cust. Serv. & Sales Rep.,2513442506,8007191221,www.applied.com,sc0284@applied.com,,,,,1930,L,C,"$500,000-$1Mil",,N,David Shaud,M,Q,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Applied Industrial Technologies, Inc.",Cleveland,OH,2164264000,IN0453,No,5084,5085,1719265,2020ALZZ,ZZWD,2006,5, ,AABB,,1 Applied Plz.,44115
"LINECO HYDRAULICS, INC.",,9368 Highway 269,Parrish,AL,35580,2056869233,14,Wholesaler of hydraulic equipment & supplies,Charles Lineberry,M,,Owner & GM,Steve Dye,M,Q,Opers. Mgr.,2056869244,,www.linecohydraulics.com,lineco@hughes.net,,,,,1987,L,I,$1Mil-$2.5Mil,"13,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HY0120,No,5084,5085,1724949,2020ALZZ,ZZWD,2006,5, ,AABB,,,
"MCDANIEL MACHINERY, INC.",,187 Cahaba Valley Pkwy.,Pelham,AL,35124,2054039900,6,Wholesaler of machine tools,Jim McDaniel,M,Q,"V-P., Treas.",,,,,2054038900,8002452598,www.mcdanielmachinery.com,jim@mcdanielmachinery.com,,,,,1992,R,I,over $10Mil,"10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA0406,No,5084,,1724952,2020ALZZ,ZZWD,2006,9, ,AABB,,,
"MAX TOOL, INC.",,166 Jetplex Ln.,Madison,AL,35758,2568593100,10,Wholesaler of industrial supplies & machine tools,Joe Mandille,M,Q,Off. Mgr.,Sonya St. Claire,F,,Sales Rep.,2568516803,,www.maxtoolinc.com,sales@maxtoolinc.com,,,,,2002,L,I,$10Mil-$25Mil,"2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Max Tool, Inc.",Birmingham,AL,2059422466,IN0453,No,5085,5084,1726551,2020ALZZ,ZZWD,2006,5, ,AABB,,119B Citation Ct.,35209
ALABELT CORP.,,133 Tensaw Rd.,Montgomery,AL,36117,3342150393,4,Wholesaler of belting & supplies,Jay Maulbin,M,Q,Owner,,,,,3342711862,8884482358,,,,,,,1997,N,I,"$500,000-$1Mil","4,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0455,No,5085,,1726552,2020ALZZ,ZZWD,2006,7, ,AABB,,,
PIEDMONT NATIONAL CORP.,,1427 Southfield Dr. S.E.,Decatur,AL,35603,2563081122,7,Wholesaler of strapping & strapping equipment,Tim Tugh,M,,GM,Janice Wagner,F,Q,Cust. Acct. Rep.,2563081050,,www.pncorp.com,info@pncorp.com,,,,,1950,L,I,-,"1,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Piedmont National Corp.,Atlanta,GA,4043516130,ST2210,No,5084,5085,1726553,2020ALZZ,ZZWD,2006,8,,,,1561 Southland Cir. N.W.,30318
"B & L ASSOCS., INC.",,4520 Aletex Rd.,Montgomery,AL,36108,3342441870,3,Wholesaler of industrial equipment & supplies,Larry Williams,M,Q,V-P.,Marilyn Hunter,F,,Off. Mgr.,3342711851,,eblassociates.com,,P.O. Box 210572,Montgomery,AL,36121,1994,N,I,$2.6Mil-$5Mil,"3,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5085,1726562,2020ALZZ,ZZWD,2006,8, ,AABB,,,
"SOUTHEASTERN TEXTILE MACHINERY & SUPPLY CO., INC.",,"24 Eastern Ave., P.O. Box J",Sylacauga,AL,35150,2562490337,4,Wholesaler of industrial supplies,Barry Smith,M,,Pres.,Rhonda Keel,F,,Acct. Mgr.,2562492302,,,,,,,,1972,I,I,$2.6Mil-$5Mil,,,Chuck McEelen,M,Q,Pur. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5085,,1726565,2020ALZZ,ZZWD,2006,7,R,A1,,,
"MID-SOUTH MECHANICAL SEALING, INC.",,"521 Oliver Rd., Ste. K",Montgomery,AL,36117,3342713321,2,Wholesaler of mechanical packings,Bernie Chevalier,F,,Pres.,Sheila Macarla,F,Q,Off. Mgr.,3342716683,8002234274,www.msmseals.com,smacarla@msmseals.com,P.O. Box 210788,Montgomery,AL,36121,1974,N,I,"under $500,000","2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA0360,No,5085,,1726567,2020ALZZ,ZZWD,2006,9, ,AABB,,,
"PUMP & PROCESS EQUIPMENT, INC.",,2644 Old Rocky Ridge Rd.,Birmingham,AL,35216,2059873337,6,Wholesaler of pumps,Ann Fortner,F,Q,Off. Mgr.,,,,,2059873622,8005000029,,,,,,,1990,R,I,"under $500,000","3,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0240,No,5084,,1726571,2020ALZZ,ZZWD,2006,7, ,AABB,,,
FORKLIFT SYSTEMS INCORPORATED,,132 W. Park Dr.,Birmingham,AL,35211,2059451112,20,Wholesaler of forklifts,Tom Charles,M,,Br. Mgr.,Monte Hopkins,M,Q,Rental Mgr.,2059458783,,www.forkliftsystems.com,sales@forkliftsystems.com,P.O. Box 190305,Birmingham,AL,35219,1978,R,2,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forklift Systems Incorporated,Nashville,TN,6152556321,FO1466,No,5084,,1726578,2020ALZZ,ZZWD,2006,5, ,AABB,,"884 Elm Hill Pike, P.O. Box 100913",37210
"METAL FASTENER SUPPLY CO., INC.",,"138 Valley Park Dr. S.W., P.O. Box 938",Decatur,AL,35602,2563530751,20,Wholesaler of electrical tools,Margaret Campbell,F,,GM,Jimmy Willis,M,Q,"Sales Rep., Inside",2563512921,,www.metfast.com,sales@metfast.com,,,,,1965,N,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0460,No,5084,,1726583,2020ALZZ,ZZWD,2006,5, ,AABB,,,
"CAVCO, INC.",,"172 Front St., P.O. Box 157",Bon Air,AL,35032,2563783895,14,Wholesaler of industrial valves,Mayhar Hall,F,,GM,Christopher Ballard,M,Q,Cust. Serv. Mgr.,2563783896,,www.cavcovalve.com,sales@cavcovalve.com,,,,,2002,N,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0305,No,5085,,1726585,2020ALZZ,ZZWD,2006,5, ,AABB,,,
FASTENAL CO.,,17749 Highway 72 W.,Athens,AL,35611,2562324934,3,"Wholesaler of fasteners, safety equipment, tools & abrasives",Ashley Busby,F,Q,GM,,,,,2562320159,,www.fastenal.com,alath@stores.fastenal.com,,,,,2003,L,C,"under $500,000","2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastenal Co.,Winona,MN,5074545374,FA0490,No,5072,5084,1726587,2020ALZZ,ZZWD,2006,9, ,AABB,,2001 Theurer Blvd.,55987
"JMB BEARINGS, INC.",,7587 Highway 72 W.,Madison,AL,35758,2568372735,2,Wholesaler of bearings,Selby Andrews,M,Q,GM,,,,,6507451437,,,,,,,,1995,I,I,"under $500,000","10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0020,No,5085,,1726590,2020ALZZ,ZZWD,2006,7, ,AABB,,,
"GPM, INC.",,1025 11th Ct. W.,Birmingham,AL,35204,2054530275,7,Wholesaler of pumps,Gary Rounsaville,M,,Pres.,Sybil Crenshaw,F,Q,Off. Mgr.,2056202826,,www.gpmalabama.com,,,,,,2000,L,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0240,No,5084,,1726595,2020ALZZ,ZZWD,2006,8, ,AABB,,,
"AMERITOOL, INC.",,"2707 Artie St. S.W., Ste. 21",Huntsville,AL,35805,2565337707,3,"Wholesaler of industrial tooling components, machine tool accessories, precision measurement equipment & clamps",James H. Garrett,M,,Pres.,Helen Porter,F,Q,Cust. Serv. Mgr.,2565337787,8006243680,www.ameritoolinc.com,ati@ameritoolinc.com,P.O. Box 2977,Huntsville,AL,35804,1987,N,S,"$500,000-$1Mil",,N,Dean Slayton,M,,Bus. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA0260,No,5084,5085,1726598,2020ALZZ,ZZWD,2006,9,,,,,
"WYNN'S HYDRAULICS, LLC",,1436 Shoal Creek Rd.,Decatur,AL,35603,2565848191,3,Wholesaler of hydraulic equipment & supplies,Charlie Wynn,M,,GM,Adam Aldridge,M,Q,Shop Foreman,2565848192,,,,,,,,1998,L,L,"under $500,000","10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HY0120,No,5084,5085,1726603,2020ALZZ,ZZWD,2006,9, ,AABB,,,
FASTENAL CO.,,765 County Road 437,Cullman,AL,35055,2567758342,5,"Wholesaler of fasteners, safety equipment, tools & abrasives",Larry Kerk,M,,GM,Rex Trammel,M,Q,"Sales Rep., Outside",2567758344,,www.fastenal.com,alcul@stores.fastenal.com,,,,,1967,L,C,"under $500,000","4,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastenal Co.,Winona,MN,5074545374,FA0490,No,5072,5084,1726605,2020ALZZ,ZZWD,2006,9, ,AABB,,2001 Theurer Blvd.,55987
"INDUSTRIAL TOOLING & SUPPLY, INC.",,208 Commerce Pkwy.,Pelham,AL,35124,2059875300,3,Wholesaler of industrial equipment & supplies,Jayme Mancill,F,,Pres.,Ray Hall,M,,Whse. Mgr.,2059877095,,www.its-supply.com,its@its-supply.com,,,,,1983,N,I,"$500,000-$1Mil","3,000",N,Lindsey Ramus,F,Q,Corp. Admn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Industrial Tooling & Supply, Inc.",Anniston,AL,2568313500,IN0453,No,5084,5085,1726606,2020ALZZ,ZZWD,2006,9, ,AABB,,1800 Hillyer Robinson Industrial Pkwy.,36207
"ALABAMA INDUSTRIAL COMPONENTS, INC.",,557 Ridgewood Dr.,Remlap,AL,35133,2056813971,4,Wholesaler of hydraulic equipment & supplies,Mike Higginbothan,M,Q,Pres.,,,,,2056803734,,alabamaindustrialcomponents.com,info@alabamaindustrialcomponents.com,,,,,1995,R,I,"under $500,000","3,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HY0120,No,5084,5085,1726607,2020ALZZ,ZZWD,2006,8, ,AABB,,,
SCREEN PROCESS OF ALABAMA,,4250 Praytor Way,Trussville,AL,35173,2056552757,5,Wholesaler of screen printing equipment & supplies,Terry Smith,M,,Owner,Damion Sims,M,,GM,2056554418,8008040786,www.screenprocess.com,damionspa4u@aol.com,,,,,1995,N,I,"under $500,000","3,000",N,Laura Jones,F,Q,"Dir., Opers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC0380,No,5084,5085,1726608,2020ALZZ,ZZWD,2006,9, ,AABB,,,
BEARING & DRIVE SUPPLY CORP.,,"1926 Central Pkwy. S.W., Ste. B",Decatur,AL,35601,2563503638,5,Distributor of power transmission equipment,Jim Chambers,M,Q,V-P.,,,,,2563503639,,,,,,,,1986,N,I,$5Mil-$10Mil,"40,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO0680,No,5085,,1726611,2020ALZZ,ZZWD,2006,9,V,AABB,,,
"RUBBER & SPECIALTIES, INC.",,3988 Valley East Industrial Dr.,Birmingham,AL,35217,2058155500,5,Wholesaler of hose couplings & fittings,Jim Bain,M,Q,Br. Mgr.,,,,,2058155504,,www.rubberandspecialties.com,bham.sales@rubberandspecialties.com,,,,,1975,L,I,$2.6Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rubber & Specialties, Inc.",Pensacola,FL,8504789778,HO0420,No,5085,,1726686,2020ALZZ,ZZWD,2006,9, ,AABB,,5011 Commerce Park Cir.,32505
ADDISON AUTO PARTS,,"30554 Highway 278, P.O. Box 226",Addison,AL,35540,2567471441,2,Distributor of automotive parts,Myrna Tuggle,F,Q,Owner,,,,,2567471441,,,,,,,,1966,L,1,"under $500,000","1,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0510,No,5013,,1726689,2020ALZZ,ZZWD,2006,9, ,AABB,,,
PROFESSIONAL SALES GROUP,,3410 Blue Spring Rd. N.W.,Huntsville,AL,35810,2568523481,5,Wholesaler of industrial equipment & supplies,Steven Baggett,M,,Owner,Kevin Stanley,M,,Cont.,2568526888,,,,,,,,1990,L,1,$1.5Mil,"1,250",N,Nori Neal,F,Q,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5085,1726708,2020ALZZ,ZZWD,2006,9, ,AABB,,,
"RUBBER & SPECIALTIES, INC.",,4860 Westport Blvd.,Montgomery,AL,36108,3342869393,4,"Distributor of industrial & hydraulic hoses, hose couplings, adapters, conveyor belting, sheet rubber & related items",Tim Taylor,M,Q,Br. Mgr.,Randy Hirst,M,,Cust. Serv. Rep.,3342869010,,www.rubberandspecialties.net,mgm.sales@rubberandspecialties.com,,,,,1980,L,I,$2.6Mil-$5Mil,"10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rubber & Specialties, Inc.",Pensacola,FL,8504789778,HO0420,No,5085,,1726709,2020ALZZ,ZZWD,2006,9, ,AABB,,5011 Commerce Park Cir.,32505
"PROCESS MACHINERY, INC.",,"137 W. Oxmore Rd., Ste. 415",Birmingham,AL,35209,2059422030,3,"Distributor of industrial pumps & industrial process equipment for fluid handling applications, pump installations & the chemical, power, pulp & paper, mining, metals & food processing industries",Ken Pinkerton,M,Q,Br. Mgr. & Sales Engr.,,,,,2059422060,,www.process-machinery.com,kpinkerton@process-machinery.com,P.O. Box 190486,Birmingham,AL,35219,1983,R,I,$10Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Process Machinery, Inc.",Decatur,AL,2563510876,PU0330,No,5084,5085,1726712,2020ALZZ,ZZWD,2006,8, ,AABB,,1316 State Docks Rd.,35601
"FLUID ENGINEERING, INC.",,"360 N. Oates St., Ste. 1",Dothan,AL,36303,3347024456,2,Wholesaler of pumps,Bill Young,M,Q,Salesman,,,,,3347027568,,www.fluid-engineering.com,byoung@fluid-eng.com,P.O. Box 1187,Dothan,AL,36302,1992,R,I,$2.6Mil-$5Mil,"6,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fluid Engineering, Inc.",Birmingham,AL,2059568900,PU0240,No,5084,,1726713,2020ALZZ,ZZWD,2006,9, ,AABB,,2460 Ruffner Ct.,35210
TURNER SUPPLY CO.,,125 W. 7th St.,Anniston,AL,36201,2562409640,5,Wholesaler of industrial equipment & supplies,Evan Owens,M,Q,Br. Mgr.,,,,,2562409461,8002880132,www.turnersupply.com,info@turnersupply.com,P.O. Box 1428,Mobile,AL,36633,1905,L,I,"under $500,000","3,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turner Supply Co.,Mobile,AL,2514385581,IN0453,No,5084,5085,1726717,2020ALZZ,ZZWD,2006,9, ,AABB,,250 N. Royal St.,36602
"WELLS SUPPLY, INC.",,212 W. Crawford St.,Dothan,AL,36301,3347933432,3,Wholesaler of industrial supplies,Donna West,F,Q,Pres.,Mike West,M,,V-P.,3347939422,,,,,,,,1977,N,I,$1Mil-$2.5Mil,"30,000",N,Billy Wells,M,,V-P.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5085,,1726719,2020ALZZ,ZZWD,2006,9, ,AABB,,,
"NEWMAN INDUSTRIAL SUPPLY, INC.",,1270 Newell Pkwy.,Montgomery,AL,36109,3342720500,4,Wholesaler of cutting tools,Jeff Redden,M,Q,GM,,,,,3342725999,,www.carbidestore.com,sales@newmanindustrial.com,,,,,1980,L,I,"$500,000-$1Mil","1,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newman Industrial Supply, Inc.",Anniston,AL,2562360127,TO0340,No,5084,,1726720,2020ALZZ,ZZWD,2006,8, ,AABB,8007417381,630 Noble St.,36201
