compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
GEXPRO,General Supply & Services,"7445 Southland Blvd., Ste. 601",Orlando,FL,32809,4078414261,32,"Distributor of lighting fixtures, electric components & electrical construction materials",Richard Oglesby,M,Q,Regional Mgr.,Casey Tucker,M,,Prog. Mgr.,4078414267,8003472259,www.gexpro.com,automation@gexpro.com,,,,,2005,N,I,-,"45,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Supply & Services, Inc.",Shelton,CT,2039252400,LI0500,No,5063,,148128,2020FLZZ,ZZWD,1995,4, ,AABB,,"1000 Bridgeport Ave., 5th Fl.",6484
"HOSE CONNECTION, INC., THE",,"6753 Garden Rd., Unit 109",Riviera Beach,FL,33404,5618443699,4,Wholesaler of hydraulics & industrial hose/couplings & related accessories,Humberto Farinas,M,,Pres.,Tim Schutes,M,Q,GM,5618444142,,www.hose-connection.com,sales@hose-connection.com,,,,,1974,N,S,$1Mil-$5Mil,"12,200",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HY0260,No,5074,5085,148296,2020FLZZ,ZZWD,1995,9, ,AABB,,,
DAYTONA HELMETS,,1541 State Ave.,Holly Hill,FL,32117,3866777700,12,Distributor of motorcycle helmets,Raj Patel,M,Q,Dir.,,,,,3866778500,8004525745,www.daytonahelmets.com,sales@daytonahelmets.com,,,,,1992,I,1,under $3Mil,"9,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HE0885,No,5091,5099,148349,2020FLZZ,ZZWD,1995,5,,,,,
"SWISS CONNECTION, INC.",,501 1st St.,Orlando,FL,32824,4078579195,5,Wholesaler of pastry products & imported chocolates,Graziella Spenger-Hediger,F,,V-P.,Robert Wolter,M,Q,Off. Mgr.,4078572083,8005379477,www.swissconnection.com,customerservice@swissconnection.com,,,,,1984,N,I,$1Mil-$5Mil,"10,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1580,No,5145,5142,149319,2020FLZZ,ZZWD,1995,8, ,AABB,,,
SEAFARER MARINE OF FORT LAUDERDALE,,3100 S.W. 3rd Ave.,Fort Lauderdale,FL,33315,9547634263,9,"Distributor of fine specialty hardwoods, veeners & plywoods, hardware & accessories",Robert Begley,M,Q,Owner,,,,,9547669966,8007718325,www.seafarermarine.com,george@seafarermarine.com,,,,,1987,R,I,$2.2Mil,"7,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA0680,No,5031,5072,149427,2020FLZZ,ZZWD,1995,9, ,AABB,,,
"LINDE GAS NORTH AMERICA, LLC",,1134 Central Florida Pkwy.,Orlando,FL,32837,4078513311,11,Distributor of liquid helium,Jason Chagan,M,Q,Opers. Mgr.,,,,,4078513375,8002624273,www.linde.com,info@linde.com,,,,,2006,I,C,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Messer North America, Inc.",Bridgewater,NJ,9084648100,HE0883,No,5169,,149494,2020FLZZ,ZZWD,1995,5, ,AABB,,"200 Somerset Corporate Blvd., Ste. 7000",8807
"GLASSLAM, P.E.T., INC.",,1601 Blount Rd.,Pompano Beach,FL,33069,9549753233,9,Distributor of laminated safety & hurricane glass resins,Steve Howes,M,,CEO,Gerhard Reichert,M,,Pres.,9549753225,,www.glasslam.com,sales@glasslam.com,,,,,2012,I,I,$1Mil-$5Mil,"15,000",N,Violet Howes,F,Q,V-P.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GL0145,No,5039,,149726,2020FLZZ,ZZWD,1995,8, ,AABB,,,
FLAMINGO OIL CO.,,205 N.E. 179th St.,Miami,FL,33162,3056522944,55,"Distributor of automotive service equipment, tire supplies & motor, marine, aviation, hydraulic & eco-friendly oils, lubricants, DEF, grease & chemicals",Dale Moseley,M,,Pres.,"Dale U. Moseley, Jr.",M,,V-P.,3057701813,8004325510,www.flamingooil.com,info@flamingooil.com,,,,,1930,R,S,-,"12,000",N,Andrew Moseley,M,,"Dir., MIS",Joy Palenzuela,F,,Mktg. Mgr.,Sharon Dolitsky,F,,Fin. & Hum. Res. Mgr.,Eamian Liesly,M,Q,Proj. Mgr.,,,,,,,,,,,,,,,,,,,,,OI0093,No,5013,5172,149786,2020FLZZ,ZZWD,1995,3, ,AABB,,,
EQUIPMENT CORP.,,1058 Roland Ave.,Green Cove Springs,FL,32043,9042841779,14,Distributor of pile driving equipment,Mike Elliott,M,Q,V-P.,Mark Rutland,M,,"GM, MIS & Opers. Mgr.",9042842588,8003679416,www.ecanet.com,melliott@ecanet.com,,,,,1987,R,S,$3Mil-$4Mil,"9,000",N,Mike Roberts,M,,Sales Mgr.,Travis Roberts,M,,Parts Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA0750,No,5084,,149946,2020FLZZ,ZZWD,1995,5, ,AABB,,,
ACORN,Hemipack,7218 N.W. 78th Ter.,Medley,FL,33166,3058835136,4,"Distributor of packaging supplies & machinery, including corrugated boxes, stretch & shrink films, pallets, pallet jackets, plastic bags, metal strapping, bubble wrap, packing peanuts, foams & super sealer machinery",Lina Vega,F,Q,Manager,,,,,3058835138,,www.acorn-east.com,info@acorn-east.com,,,,,1976,R,I,"under $500,000","5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA0313,No,5113,5084,149947,2020FLZZ,ZZWD,1995,9, ,AABB,,,
"MEDALLION SPORTING GOODS, INC.",Medallion Sports,2311 Broadway,Riviera Beach,FL,33404,5618487977,8,"Distributor of sporting goods, team equipment & uniforms, trophies & plaques, including screen printing & embroidery services",Vince Licata,M,,Pres.,Patrick Licata,M,Q,"V-P., MIS & R & D Mgr.",5618487988,,www.medallionsports.com,medallionsports@bellsouth.net,,,,,1963,L,I,"under $500,000","6,000",N,Dave Licata,M,,V-P.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SP0240,No,5091,5136,170889,2020FLZZ,ZZWD,1996,9, ,AABB,,,
WIGINTON CORP.,Quality Fabrication & Supply,2100 N. W. 18th Ave.,Pompano Beach,FL,33069,4075853200,6,Wholesaler of fire sprinkler systems,Lester Green,M,Q,V-P.,Chip LaVoy,M,,Territory Mgr.,,,wiginton.net,sjb@wiginton.net,,,,,1989,R,I,$6Mil-$8Mil,"20,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiginton Corp.,Sanford,FL,4075853200,SP0960,No,5087,,171113,2020FLZZ,ZZWD,1996,9, ,AABB,,699 Aero Ln.,32771
RED'S SPORTING GOODS,,4618 Eagle Falls Pl.,Tampa,FL,33619,8136125999,15,Wholesaler of sports shoes & apparel,Ted Koontz,M,Q,V-P.,Stephen Cooper,M,,Sales Rep.,8136125996,,www.redsteamsports.com,info@redsteamsports.com,,,,,1987,I,I,$1Mil-$5Mil,"10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SH0730,No,5139,5136,176381,2020FLZZ,ZZWD,1996,5, ,AABB,,,
"FLORIDA TIME CLOCK, INC.",Employee Time Clocks.com,"10387 Gandy Blvd. N., Ste. 102-D",St. Petersburg,FL,33702,7278640475,4,Wholesaler of time-keeping & attendance systems & security equipment,Joseph J. Wagner,M,Q,Pres.,James Hamilton,M,,"Dir., Internet Mktg.",8134689888,8002831001,www.employeetimeclocks.com,info@employeetimeclocks.com,,,,,1991,I,S,$1Mil-$2.5Mil,"1,600",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TI0134,No,5044,5099,207123,2020FLZZ,ZZWD,1997,8, ,AABB,,,
KENT OIL CO.,Columbia Lubricants,2404 Longhorn Ave.,Lakeland,FL,33801,8636658242,3,Distributor of industrial lubricants,J. A. Kent,M,,Pres.,Paul Kent,M,Q,"V-P., Sales",8636673031,,,,P.O. Box 2211,Lakeland,FL,33806,1975,N,I,$1Mil-$5Mil,"20,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0020,No,5172,,207289,2020FLZZ,ZZWD,1997,7, ,AABB,,,
"BETA INDUSTRIES, INC.",,6900 N.W. 52nd St.,Miami,FL,33166,3054779755,4,Distributor of aircraft components,Bernard Caserta,M,,Pres.,Jeannette Ward,F,,V-P.,3055938299,8005836134,beta-ind.com,pete@beta-ind.com,,,,,1978,I,I,$1Mil-$5Mil,"14,000",Y,Pete Caserta,M,,GM & R & D Mgr.,Mike Pitts,M,Q,Sales Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI0260,No,5088,,207385,2020FLZZ,ZZWD,1997,8, ,AABB,,,
AWARDS ETC.,,"500 Commerce Way W., Ste. 4",Jupiter,FL,33458,5617466170,10,"Wholesaler of awards, medals, coins, trophies & plaques",Brian Whalen,M,,Ptnr.,Amy Whalen,F,Q,Ptnr.,5617466175,8004311582,www.awardsart.com,awardsetc@aol.com,,,,,1970,N,S,"$500,000-$1Mil","10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AW0010,No,5094,5199,212227,2020FLZZ,ZZWD,2014,5,,,,,
"ALLIED CONTROLS, INC.",,1706 E. Semoran Blvd.,Apopka,FL,32703,8007880955,9,"Stocking distributor of HVAC controls, process controls & instrumentation for commercial, industrial & institutional customers",Whitey Johnson,M,Q,GM,,,,,4078620448,,www.alliedcontrols.com,,,,,,1991,N,I,"under $500,000","17,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HV0100,No,5063,5065,215770,2020FLZZ,ZZWD,2016,9,S,AAN1,,,
"K & K SERVICE, INC.",K & K Trailer Supplies,23215 S. Dixie Hwy.,Homestead,FL,33032,3052581212,6,"Distributor of recreational vehicle supplies, including awnings, refrigerators, hurricane tie down equipment, bike racks, tow bars & gas & propane equipment & supplies",Gail Feiertag,F,Q,Pres.,Floyd Feiertag,M,,V-P.,3052580820,8004169041,www.k-krv.com,kkrvinc@aol.com,,,,,1952,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RE0390,No,5013,5099,238914,2020FLZZ,ZZWD,1998,8, ,AABB,,,
U.S.A. FENCE CO.,,1209 44th Ave. E.,Bradenton,FL,34203,9417568727,60,Wholesaler of steel fencing,Lloyd Glasgow,M,,CEO,Shannon Glasgow,M,,Pres.,9417532109,8007411711,www.myusafence.com,bert.nicke@myusafence.com,,,,,1974,L,2,$6Mil-$10Mil,,N,Bert Nicke,M,Q,Opers. Mgr.,Rick Baubhard,M,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FE0278,No,5039,,245809,2020FLZZ,ZZWD,1998,3, ,AABB,,,
THORNTON & CO.,,"Highway 17 S., P.O. Box 69",Eagle Lake,FL,33839,8635341541,5,Distributor of industrial pumps,Steve Thornton,M,Q,"Pres., GM",,,,,8635341544,8885341541,www.thorntonandco.net,thorntonpump@aol.com,,,,,1962,L,S,$1Mil-$5Mil,"25,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0330,No,5084,,245879,2020FLZZ,ZZWD,1998,8, ,AABB,,,
"TRACTOR SUPPLY CO., INC.",,3300 U.S. Highway 27 S.,Sebring,FL,33870,8633851380,10,"Wholesaler of agricultural equipment & supplies, including livestock equipment, feed, seed & tractor parts",J. R. Smith,M,,GM,Briana Tribett,F,Q,Store Mgr.,8633856840,,www.tractorsupply.com,customerservice@tractorsupply.com,,,,,2001,N,C,,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tractor Supply Co., Inc.",Brentwood,TN,6154404600,AG0160,No,5083,5191,2651070,2020FLZZ,ZZWD,2009,5, ,AABB,,5401 Virginia Way,37027
OLEM SHOE CORP.,,800 N.W. 21st St.,Miami,FL,33127,3053259000,40,Distributor of leather shoes,Isaac Olemberg,M,Q,Owner,Manuel Garcia,M,,Hum. Res. Mgr.,3053261608,8003277383,www.olemshoe.com,olemshoe@olemshoe.com,,,,,1966,N,1,$1Mil-$2.5Mil,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SH0730,No,5139,,2651087,2020FLZZ,ZZWD,2009,4, ,AABB,,,
"ONLINE TECHNOLOGY EXCHANGE, INC.",Otxi,535 16th St. N.,St. Petersburg,FL,33705,7273672300,20,"Distributor of electronic components, including obsolete electronic components, semiconductors, military components, integrated circuits, transistors & capacitors & internet provider services",Michael Hippert,M,Q,Owner & Pres.,,,,,7273672005,8006068459,www.otxi.com,sales@otxi.com,,,,,1994,I,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0985,No,5065,,2651091,2020FLZZ,ZZWD,2009,5, ,AABB,,,
BENCHMARK DESIGN GROUP,,456 Osceola Ave.,Jacksonville Beach,FL,32250,9042465060,10,"Distributor of indoor & outdoor wooden & metal furniture for commercial spaces, including shopping malls, healthcare facilities, universities & corporate environments",Mark Carroll,M,Q,Pres.,Dave McAllister,M,,Sales Mgr.,9042469008,,www.benchmarkdesigngroup.com,info@benchmarkdesigngroup.com,,,,,1993,I,I,$1Mil-$2.5Mil,,Y,A. Tucker,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FU0345,No,5021,,2651109,2020FLZZ,ZZWD,2009,5, ,AABB,,,
ZD INTEGRATED CIRCUITS,ZDI,"12420 73rd Ct., Unit B",Largo,FL,33773,7275866288,10,"Distributor of electronic components, including circuit boards & semiconductors",Craig Zurman,M,,Pres.,Eddie Trexler,M,Q,GM,7275815176,8002199001,www.zdi.com,sales@zdi.com,,,,,1993,I,I,,,N,Terri Ogle,F,,Acctg. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0978,No,5065,,2651111,2020FLZZ,ZZWD,2009,5, ,AABB,,,
OPUSTONE NATURAL GRANITE & MARBLE DISTRIBUTORS,,"8570 Philips Hwy., Ste. 111",Jacksonville,FL,32256,9047372500,5,"Distributor of granite, marble & natural stone",Rafaela Rodrigues,M,,GM,Brandon Smith,M,Q,Asst. Br. Mgr.,9047372540,8889006787,www.opustone.com,sales@opustone.com,,,,,2000,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opustone Natural Stone Distributors,Miami,FL,3055944200,GR0200,No,5032,,2651113,2020FLZZ,ZZWD,2009,9,,,,3200 N.W. 77th Ct.,33122
"MICRO-RAM ELECTRONICS, INC.",,222 Dunbar Ct.,Oldsmar,FL,34677,8138545500,50,"Distributor of electronic components, including integrated circuits, semiconductors, diodes, microprocessors & memory modules",Mark Wilson,M,,Pres.,Christine Deferrari,F,Q,COO,8138543050,8006427371,www.microram.com,sales@microram.com,,,,,1991,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0978,No,5063,,2651114,2020FLZZ,ZZWD,2009,3,V,AABB,,,
"GARY'S SEAFOOD SPECIALTIES, INC.",Halperns,721 W. Amelia St.,Orlando,FL,32805,4074238550,84,Wholesaler of fresh seafood,Lorraine M. Reed,F,,Pres.,Michael G. Reed,M,,V-P.,4074231078,,www.garyseafood.com,mrice@garyseafood.com,,,,,1991,N,I,,,,Mitchell Rice,M,,GM,Heidi Nordaby,F,Q,Off. Mgr.,Darryl Reed,M,,"Dept. Mgr., Seafood",,,,,,,,,,,,,,,,,,,,,,,,,SE0006,No,5146,,2651115,2020FLZZ,ZZWD,2009,3,,,,,
LKQ WEST FLORIDA,LKQ Corp.,2497 Panhandle Ln.,Bonifay,FL,32425,8778560341,30,Wholesaler of used automotive parts,Tom Ponds,M,,GM,Salina Frazier,F,,Hum. Res. Mgr.,8505476540,,www.lkqcorp.com,lkq@lkqcorp.com,,,,,2001,I,C,$6Mil-$10Mil,,N,Thomas Embry,M,Q,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LKQ Corporation,Chicago,IL,3126211950,AU0490,No,5015,,2651116,2020FLZZ,ZZWD,2009,4, ,AABB,,"500 W. Madison St., Ste. 2800",60661
"LIFE SAFE SERVICES, LLC",,"5971 Powers Ave., Ste. 108",Jacksonville,FL,32217,9047304800,10,"Distributor of emergency medical supplies, including first aid kits & oxygen supplies",Christine Hoene,F,Q,Owner,Pamela Spargur,F,,Hum. Res. Mgr.,9047304801,,www.lifesafeservices.com,info@lifesafeservices.com,,,,,1998,I,L,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0318,No,5047,5169,2651117,2020FLZZ,ZZWD,2009,5, ,AABB,8887670050,,
SPEED & CUSTOM WAREHOUSE,,151 N. Nob Hill Rd.,Plantation,FL,33324,3056877301,50,Wholesaler of aftermarket & performance automotive parts,Tim Banks,M,,Supervisor,Fred Smith,M,Q,Sales Rep.,3057691228,8886877297,www.888murrays.com,netsales@murrayauto.com,,,,,1939,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0510,No,5013,,2651118,2020FLZZ,ZZWD,2009,3, ,AABB,,,
CITY ELECTRIC SUPPLY,,1411 Northwood Blvd.,Sebring,FL,33870,8633148488,5,"Wholesaler of electrical supplies, including wire, conduit, fuses & circuit breakers",Kip M. Doty,M,Q,Br. Mgr.,,,,,8633148486,,www.ces-us.net,sebring0188@ces-us.net,,,,,2004,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Electric Supply Co.,Maitland,FL,4075837007,EL0780,No,5063,,2651123,2020FLZZ,ZZWD,2009,9, ,AABB,,"2301 Maitland Center Pkwy., Ste. 300",32751
"ELECTRIC SUPPLY, INC.",,"4407 N. Manhattan Ave., P.O. Box 151657",Tampa,FL,33684,8138721894,150,"Distributor of electrical supplies, including wire & switches","George Adams, Jr.",M,Q,CEO,Matt Coffey,M,,GM,8138741680,8006781894,www.electricsupply.com,ci@electricsupplyinc.com,,,,,1970,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0780,No,5063,,2651132,2020FLZZ,ZZWD,2009,1, ,AABB,,,
CHRISTIAN MEDIA INTERNATIONAL,"Spoken Word Of God, The",5000 Eggleston Ave.,Orlando,FL,32804,4072901403,5,"Distributor of media equipment & supplies, including professional quality CD & DVD duplicators, printers & recorders",Marilyn Turney,F,Q,Owner,,,,,4075210721,8772649332,www.christianmediainternational.com,info@christianmediainternational.com,,,,,1970,I,I,,"8,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0060,No,5065,5045,2651133,2020FLZZ,ZZWD,2009,9, ,AABB,,,
"DION OIL CO., LLC",,638 United St.,Key West,FL,33040,3052962000,20,Wholesaler of fuel oil,Suzanne Banks,F,,Pres.,Kristy Hernandez,F,,Hum. Res. Mgr.,3052960635,,dionsbest.com,kander@dionsbest.com,P.O. Box 1209,Key West,FL,33041,1948,L,L,"under $500,000",,N,Kim Davis,F,Q,Acct. Techn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE0335,No,5172,,2651138,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"SOUTHERN LOCK & SUPPLY, INC.",,10910 Endeavor Way,Largo,FL,33777,7275415536,50,"Distributor of lock & lock parts, electronic access control, door closers, hinges & hardware, safes, padlocks, keys & key machines",David Matthies,M,,CEO,Dave Swartz,M,,COO,7275448278,8002822837,www.southernlock.com,sales@southernlock.com,P.O. Box 1980,Pinellas Park,FL,33780,1946,N,I,$22Mil,"19,500",N,Ed Pageau,M,,V-P.,Pete Auseklis,M,,Sales Mgr.,Ted Feinman,M,,"Sales Mgr., Inside",Bill Underwood,M,Q,Adv. Mgr.,Tom Mino,M,,Pur. Mgr.,,,,,,,,,,,,,,,,,LO0260,No,5072,5046,2651141,2020FLZZ,ZZWD,2009,3, ,AABB,,,
CARLSTEDT'S LLC,,2252 Dennis St.,Jacksonville,FL,32204,9043548474,10,Wholesaler of flowers,Karen Powers,F,Q,Accts. Payable Mgr.,,,,,9043542829,,www.carlstedts.com,info@flowergeneral.com,,,,,1958,R,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL0450,No,5193,,2651143,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"K & M ELECTRIC SUPPLY, INC.",,"792 S.W. Grove Ave., Ste. 103",Port St. Lucie,FL,34983,7723438422,3,"Distributor of electrical equipment & supplies, including switches, wire, cables & lighting",Henry Andrade,M,Q,District Mgr.,,,,,7723438424,,www.kmelectric.com,lucie@kmelectric.com,,,,,2002,N,I,,"8,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"K & M Electric Supply, Inc.",Riviera Beach,FL,5618424911,EL0780,No,5063,,2651147,2020FLZZ,ZZWD,2009,8, ,AABB,,7641 Central Industrial Dr.,33404
"GROWERS SUPPLY SERVICE, INC.",,2048 W. Kelly Park Rd.,Apopka,FL,32712,4078866798,10,"Wholesaler of horticultural grower supplies, including plastic growing pots, soil, fertilizers & chemicals",Caleb Hamel,M,,CEO,Jeff Buck,M,Q,GM,4078803007,8002266798,www.growerssupplyservice.com,caleb@growerssupplyservice.com,P.O. Box 817,Apopka,FL,32704,1988,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HO0297,No,5191,5169,2651175,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"VERMEER SOUTHEAST SALES & SERVICE, INC.",,11550 Philips Hwy.,Jacksonville,FL,32256,9042624400,10,"Distributor of tree & digging equipment, including trenchers, plows, tree spaders, grinders, chippers & parts",Craig Sunberg,M,Q,GM,,,,,9042620619,8008734404,www.vermeersoutheast.com,info@vermeersoutheast.com,,,,,1967,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vermeer Southeast Sales & Service, Inc.",Orlando,FL,4076481145,EA0040,No,5082,5084,2651182,2020FLZZ,ZZWD,2009,5, ,AABB,,"4401 Vineland Rd., Ste. A-15",32811
"KENCO DOOR & HARDWARE, INC.",,"6201 78th Ave., Ste. D",Pinellas Park,FL,33781,7275459788,6,Distributor of wooden & hollow metal doors & door hardware,Kenneth Gruchacz,M,Q,Pres.,,,,,7275478079,,www.kencodoor.com,internetsales@kencodoor.com,,,,,1990,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0121,No,5031,5072,2651250,2020FLZZ,ZZWD,2009,9,S,AACC,,,
"SUNSTATE METER & SUPPLY, INC.",,14001 W. Newberry Rd.,Newberry,FL,32669,3523327106,10,Distributor of water meters & waterworks supplies,Al Ellenburg,M,,Pres.,Sonya Smith,F,Q,Off. Mgr.,3523325604,8003423409,jaymeyers.com,jay@jaymeyers.com,,,,,1979,L,I,$1Mil-$2.5Mil,"20,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA0790,No,5084,,2651269,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"QUALITY PLYWOOD SPECIALTIES, INC.",,13000 Automobile Blvd.,Clearwater,FL,33762,7275720500,40,"Distributor of wood products, including plywood, lumber, veneer & mouldings",Mike Jankowski,M,,Pres.,Lisa Martinez,F,Q,Pur. Mgr.,7275721778,8887221181,www.qualityplywoodspec.com,info@qualityplywoodspec.com,,,,,1993,R,I,$50Mil-$100Mil,"10,000",Y,Christopher Jankowski,M,,IT Mgr.,Conie Jankowski,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0260,No,5031,,2651275,2020FLZZ,ZZWD,2009,4,S,AAN1,,,
ALLIED BUILDING PRODUCTS CORP.,,4900 Dyer Blvd.,West Palm Beach,FL,33407,5618639899,8,"Distributor of restoration materials, including roofing",Charles Dixon,M,Q,Opers. Mgr.,,,,,5618639824,,www.alliedbuildingproducts.com,sales@alliedbuilding.com,,,,,1998,L,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allied Building Products Corp.,East Rutherford,NJ,2015078400,BU0243,No,5033,5031,2651279,2020FLZZ,ZZWD,2009,9, ,AABB,,15 E. Union Ave.,7073
RICOH AMERICAS CORP.,Ricoh,703 Waterford Way,Miami,FL,33126,7863883880,60,Wholesaler of copiers,Mike Johnson,M,Q,V-P.,,,,,7863883898,8884566457,www.ikon.com,,,,,,1993,L,C,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ricoh U. S. A., Inc.",Malvern,PA,6102968000,OF0030,No,5044,,2651280,2020FLZZ,ZZWD,2009,3,S,AAN1,,70 Valley Stream Pkwy.,19355
ROYAL PET SUPPLIES,,"1551 W. Copans Rd., Ste. 105",Pompano Beach,FL,33064,9549784600,100,"Distributor of pet supplies, including fish tanks & accessories, cat & dog toys & apparel, grooming aids, animal crates & small animal & reptile products",Brent Johnstone,M,,CEO,Gary Nocera,M,,"V-P., Sales",9549783007,8007769257,www.royalpet.com,,,,,,1946,N,I,,,N,Jenn Savosh,F,,"Dir., Mktg.",Kevin Kurz,M,Q,Manager,Rich Kalsky,M,,IT Mgr.,Connie Canzella,F,,Hum. Res. Mgr.,Eric Samot,M,,Dist. Ctr. Mgr.,,,,,,,,,,,,,,,,,PE0313,No,5149,5199,2651283,2020FLZZ,ZZWD,2009,1,,,,,
NEXTRAN CORP.,Nextran Truck Center,7810 E. Adamo Dr.,Tampa,FL,33619,8136267141,100,"Distributor of heavy-duty trucks & truck parts, including semis",Mike Arnold,M,Q,V-P. & GM,Melissa Villandre,F,,Acctg. Rep.,8136227297,8009326225,www.nextrancorp.com,marnold@nextrancorp.com,,,,,1990,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nextran Corp.,Jacksonville,FL,9043543721,TR1023,No,5012,5013,2651286,2020FLZZ,ZZWD,2009,1, ,AABB,,1986 W. Beaver St.,32209
MIAMI CIGAR & CO.,,2533 N.W. 74th Ave.,Miami,FL,33122,3055993395,10,Distributor of cigars,Mariana Miranda,F,Q,Pres.,Jason Wood,M,,Opers. Mgr.,3055999114,8006437209,www.miamicigarcompany.net,,,,,,1988,I,I,,"4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CI0020,No,5194,,2651289,2020FLZZ,ZZWD,2009,5, ,AABB,,,
"CHOICE MEDICAL SYSTEMS, INC.",,1426 Pasadena Ave. S,St. Petersburg,FL,33707,7273478833,10,"Distributor of pre-owned diagnostic imaging ultrasound machines, accessories & supplies",Derrell McCrary,M,Q,Pres.,,,,,7273477140,,www.choicemedical.com,choice@choicemedical.com,,,,,1989,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0318,No,5047,,2651295,2020FLZZ,ZZWD,2009,5, ,AABB,,,
